feature	first_member_id	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance
sp|P55735|SEC13_HUMAN	psvid_29057_sp|P55735|SEC13_HUMAN	-0.3614064547780672	-1.0943265331430692	0.37151362358693474	0.313771399193244	-1.1518145239091278	0.2850057189618669	1.0	0.4800400002320416	2.755505231985853
sp|P56378|ATP68_HUMAN	psvid_151851_sp|P56378|ATP68_HUMAN	-0.7192858130536166	-2.1783130284284056	0.7397414023211726	0.6246261009118929	-1.151546200204458	0.2851093361212476	1.0	1.0488022868725735	2.26332036755561
sp|P08134|RHOC_HUMAN	psvid_84346_sp|P08134|RHOC_HUMAN	-0.18739830062348872	-0.5678003874553479	0.1930037862083704	0.16285444834248372	-1.1507103584262504	0.2854323063906099	1.0	0.1265647682342651	3.9224865408758194
sp|Q6P2E9|EDC4_HUMAN	psvid_27065_sp|Q6P2E9|EDC4_HUMAN	0.32887545643198246	-0.34066402468823387	0.9984149375521988	0.286637446575158	1.1473569150210436	0.2867310915077802	1.0	0.4264680214263437	2.0374010022984095
sp|Q86VU5|CMTD1_HUMAN	psvid_49087_sp|Q86VU5|CMTD1_HUMAN	-0.32002697979818406	-0.9718250272205926	0.3317710676242245	0.2790421375648309	-1.1468768931854636	0.28691739810476014	1.0	0.4111781246538209	3.5828948501906015
sp|O60313|OPA1_HUMAN	psvid_38847_sp|O60313|OPA1_HUMAN	-0.348100325708953	-1.0572403742169556	0.3610397227990496	0.30359089867027717	-1.1466098859802	0.28702107203797206	1.0	0.4601121577098456	4.678442573985885
sp|P48741|HSP77_HUMAN	psvid_39364_sp|P48741|HSP77_HUMAN	-0.2621491688264186	-0.7988056762154575	0.27450733856262033	0.22974873820520372	-1.1410254997451865	0.28919640532317775	1.0	0.3070929426655624	4.442091200461913
sp|A0A096LP55|QCR6L_HUMAN	psvid_766_sp|A0A096LP55|QCR6L_HUMAN	-0.396240625180289	-1.2087180097549046	0.41623675939432647	0.3478307844145124	-1.1391764125974724	0.28991965251677615	1.0	0.5455360432283815	1.924842961492274
sp|O75821|EIF3G_HUMAN	psvid_31225_sp|O75821|EIF3G_HUMAN	-0.4416782343900648	-1.347685551146212	0.4643290823660823	0.3878720093083858	-1.1387215983376084	0.29009777307993284	1.0	0.6208241320365788	2.6595609927358996
sp|P01116|RASK_HUMAN	psvid_86524_sp|P01116|RASK_HUMAN	-0.2119992266387375	-0.6469675573624996	0.22296910408502457	0.18621487630739422	-1.1384655772011456	0.2901980787814611	1.0	0.20081388869148425	2.2289628874017873
sp|P07858|CATB_HUMAN	psvid_79845_sp|P07858|CATB_HUMAN	-0.23558653334763258	-0.7189520732228244	0.24777900652755924	0.20693427052342983	-1.1384606945564322	0.29019999201171803	1.0	0.2541813709776807	4.351837722318008
sp|Q13445|TMED1_HUMAN	psvid_30425_sp|Q13445|TMED1_HUMAN	-0.25	-0.7630626084926824	0.26306260849268237	0.21964792245780523	-1.138185133747511	0.29030798524609797	1.0	0.2842092560474306	2.813721875540867
sp|Q15155|NOMO1_HUMAN	psvid_34734_sp|Q15155|NOMO1_HUMAN	-0.21058509130002334	-0.6433258454913147	0.22215566289126804	0.1852612255260395	-1.1366927466990357	0.29089342566952475	1.0	0.19816711244592847	5.707225664441373
sp|P36021|MOT8_HUMAN	psvid_98866_sp|P36021|MOT8_HUMAN	-0.37296327408241847	-1.1397326145152222	0.3938060663503854	0.32826265224278	-1.1361733402634495	0.2910974061447433	1.0	0.5081067266673003	1.6864816370412092
sp|Q14739|LBR_HUMAN	psvid_26730_sp|Q14739|LBR_HUMAN	-0.33048202372184077	-1.0131671750856137	0.3522031276419323	0.29226525712014295	-1.130760552856229	0.2932300401018442	1.0	0.4377061235336509	2.3438023912774506
sp|P51689|ARSD_HUMAN	psvid_66290_sp|P51689|ARSD_HUMAN	-0.3393792129146058	-1.0406369681570893	0.36187854232787764	0.30021639951302836	-1.1304486146163308	0.29335332945607007	1.0	0.453463833348602	4.28445944524872
sp|Q16762|THTR_HUMAN	psvid_78155_sp|Q16762|THTR_HUMAN	-0.26977170938115325	-0.8272354666072309	0.2876920478449244	0.23865655788084328	-1.1303762686288519	0.29338192923925166	1.0	0.32671676145856354	3.4364105081895264
sp|P02747|C1QC_HUMAN	psvid_49466_sp|P02747|C1QC_HUMAN	-0.40192064430530994	-1.2328135570315801	0.42897226842096015	0.3557146809069067	-1.1298961383336767	0.29357179151872964	1.0	0.5604852717504268	2.2757623267494744
sp|RETBP_HUMAN|,sp|P02753|RET4_HUMAN	psvid_55271_sp|RETBP_HUMAN|	-0.3427921170474302	-1.0529870546548432	0.36740282055998286	0.30404250865953286	-1.1274479958698445	0.2945414343647672	1.0	0.4610002165903727	8.44248167622508
sp|Q8IXI1|MIRO2_HUMAN	psvid_33373_sp|Q8IXI1|MIRO2_HUMAN	-0.4407402006747876	-1.3541899391502055	0.4727095378006303	0.39105819446714307	-1.1270450457516723	0.2947012807711559	1.0	0.626754081173248	2.6277092553572965
sp|P62495|ERF1_HUMAN	psvid_74785_sp|P62495|ERF1_HUMAN	-0.39735210143808697	-1.224067394337979	0.429363191461805	0.35392619447173596	-1.122697634830809	0.2964303338007872	1.0	0.5571000057685973	3.0336385514402
sp|Q9Y241|HIG1A_HUMAN	psvid_27490_sp|Q9Y241|HIG1A_HUMAN	0.319420295449549	-0.34588411961901433	0.9847247105181123	0.2848243667593241	1.121464076560059	0.29692243871165824	1.0	0.422831446991289	2.893869632475417
sp|O15533|TPSN_HUMAN	psvid_881288_sp|O15533|TPSN_HUMAN	-0.4398333517986651	-1.3560825954839282	0.47641589188659794	0.3922566944027724	-1.121289599577976	0.29699209638384616	1.0	0.6289826445850587	2.7623979262599105
sp|Q9Y3D6|FIS1_HUMAN	psvid_42846_sp|Q9Y3D6|FIS1_HUMAN	-0.22327119902087222	-0.6895293130242435	0.24298691498249897	0.19961038745507348	-1.1185349713883208	0.2980935994549744	1.0	0.23607741561523435	3.405054883586291
sp|P50579|MAP2_HUMAN	psvid_50381_sp|P50579|MAP2_HUMAN	-0.45725942216728344	-1.4146284524183166	0.5001096080837498	0.4098605414607648	-1.1156463623885005	0.2992522236185413	1.0	0.6615970747268949	4.068155137943854
sp|Q9UBV2|SE1L1_HUMAN	psvid_78488_sp|Q9UBV2|SE1L1_HUMAN	-0.2361699984565626	-0.7364856234856346	0.2641456265725094	0.21419079424569165	-1.102615074043095	0.30452433644239296	1.0	0.27150976256205894	5.17949174377389
