feature	first_member_id	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance
sp|Q16695|H31T_HUMAN	psvid_65782_sp|Q16695|H31T_HUMAN	-0.396240625180289	-1.483451838203596	0.6909705878430179	0.48119747827149334	-0.8234470109935378	0.4313654071254079	1.0	0.7658048026019992	1.7406015629507225
sp|Q9UKV5|AMFR_HUMAN	psvid_80339_sp|Q9UKV5|AMFR_HUMAN	-0.2322209683959917	-0.8706706825484909	0.40622874575650747	0.28257654885569355	-0.8217984448333769	0.4322561652081532	1.0	0.35729884825224406	4.030042075114386
sp|A6NHG4|DDTL_HUMAN	psvid_99367_sp|A6NHG4|DDTL_HUMAN	0.21051191005594116	-0.3698643310868802	0.7908881511987625	0.2568733474611679	0.8195163575223182	0.43349128849106505	1.0	0.2927941778271131	3.124459854290678
sp|P02751|FINC_HUMAN	psvid_28124_sp|P02751|FINC_HUMAN	-0.21440595037375987	-0.8064950962873427	0.377683195539823	0.26205745536164793	-0.8181639025604999	0.4342243992987293	1.0	0.3063730520251548	4.879592103971678
sp|P38435|VKGC_HUMAN	psvid_74919_sp|P38435|VKGC_HUMAN	-0.1731428687019385	-0.6527062536172835	0.3064205162134065	0.2122537817200185	-0.8157351416726665	0.4355430383583682	1.0	0.14974152885487435	4.726225191530115
sp|P28799|GRN_HUMAN	psvid_25448_sp|P28799|GRN_HUMAN	-0.2483934327101418	-0.9368611466412288	0.44007428122094516	0.30471441413277345	-0.8151679775867418	0.4358513565149546	1.0	0.4086353124696964	2.9081240378811706
sp|Q14699|RFTN1_HUMAN	psvid_60680_sp|Q14699|RFTN1_HUMAN	-0.5600785823334276	-2.112787290192326	0.9926301255254708	0.6872257255645814	-0.8149848899694525	0.43595091694060756	1.0	1.1465151782409435	2.110521314888554
sp|Q9Y673|ALG5_HUMAN	psvid_37557_sp|Q9Y673|ALG5_HUMAN	-0.24242651942160043	-0.9162482748093806	0.4313952359661798	0.2982321425801189	-0.8128785761463438	0.4370974055738259	1.0	0.3939065354707528	4.787595817869073
sp|P61803|DAD1_HUMAN	psvid_89287_sp|P61803|DAD1_HUMAN	0.20183873051440115	-0.3592802278455851	0.7629576888743874	0.24835011315079603	0.8127184962941669	0.4371846218564274	1.0	0.2696391546207801	2.2618834127008816
sp|P27482|CALL3_HUMAN	psvid_32071_sp|P27482|CALL3_HUMAN	0.353759374819711	-0.6316531033874951	1.339171853026917	0.4361415646661523	0.8111113534673052	0.4380608919608881	1.0	0.6793062605984778	0.9693609377704335
sp|P61158|ARP3_HUMAN	psvid_418_sp|P61158|ARP3_HUMAN	-0.3374856177642398	-1.2815938744008935	0.6066226388724137	0.41786039995442403	-0.8076515932140239	0.4399512882132375	1.0	0.6436154068653446	3.2330897695552827
sp|Q9Y3Z3|SAMH1_HUMAN	psvid_28209_sp|Q9Y3Z3|SAMH1_HUMAN	-0.35721082470096877	-1.3577882713171867	0.6433666219152493	0.4428535489329361	-0.8066116339401026	0.4405205881223349	1.0	0.6923148903128367	2.9341973656075977
sp|Q9UNW1|MINP1_HUMAN	psvid_43393_sp|Q9UNW1|MINP1_HUMAN	-0.21943606248725034	-0.8365773919991595	0.3977052670246588	0.273145501022239	-0.8033669295888723	0.4423000015257412	1.0	0.3343828038122651	2.6669227038675953
sp|P80723|BASP1_HUMAN	psvid_67990_sp|P80723|BASP1_HUMAN	-0.19838728063314304	-0.7587344438901361	0.36195988262385004	0.24800851820323302	-0.7999212368607945	0.44419490860807676	1.0	0.2686865993284134	4.57023627009368
sp|Q9H1X3|DJC25_HUMAN	psvid_27860_sp|Q9H1X3|DJC25_HUMAN	-0.3128846917489908	-1.2003939893116087	0.574624605813627	0.39280981543784066	-0.7965297185871939	0.44606532032380003	1.0	0.5939895075133944	2.4563604320835863
sp|Q9Y4P3|TBL2_HUMAN	psvid_31026_sp|Q9Y4P3|TBL2_HUMAN	-0.21069006454720118	-0.808891330669939	0.38751120157553665	0.26476266737225523	-0.7957695344222069	0.4464852799933433	1.0	0.3133282514537778	4.495278924426225
sp|P53582|MAP11_HUMAN	psvid_71806_sp|P53582|MAP11_HUMAN	-0.5804820237218404	-2.235003042450259	1.074038995006578	0.7322876479036368	-0.7926967297394961	0.4481855215077217	1.0	1.2279865534757126	2.0827222622214983
sp|P24539|AT5F1_HUMAN	psvid_51447_sp|P24539|AT5F1_HUMAN	-0.195163672058279	-0.7516186642275468	0.36129132011098875	0.24628585117222762	-0.7924274623547136	0.44833471752307724	1.0	0.26385083419936267	5.2410407774429775
sp|Q13347|EIF3I_HUMAN	psvid_73822_sp|Q13347|EIF3I_HUMAN	-0.3117412749455395	-1.2015415174408544	0.5780589675497754	0.3938237830195465	-0.7915755431409965	0.44880696775102447	1.0	0.5960166099828501	4.156574391374534
sp|Q9Y3L5|RAP2C_HUMAN	psvid_12792_sp|Q9Y3L5|RAP2C_HUMAN	-0.33048202372184043	-1.273938188304236	0.6129741408605551	0.41757178533350114	-0.7914376290004725	0.4488834497602884	1.0	0.6430486553439102	2.2882042859433387
sp|Q9UI10|EI2BD_HUMAN	psvid_46153_sp|Q9UI10|EI2BD_HUMAN	-0.38312377020675514	-1.4773780965174506	0.7111305561039403	0.4843147459306884	-0.7910636077588789	0.4490909115509916	1.0	0.7717250064490084	2.0396412407980673
sp|P36537|UDB10_HUMAN	psvid_65573_sp|P36537|UDB10_HUMAN	-0.18564712187748533	-0.7166584895102879	0.3453642457553172	0.2350245545461678	-0.7899052175036338	0.44973385100360075	1.0	0.23070518809438564	6.5448127203290944
sp|O15260|SURF4_HUMAN	psvid_82724_sp|O15260|SURF4_HUMAN	0.17169235368646296	-0.32032347735859135	0.6637081847315173	0.21776520912635014	0.7884287594665541	0.4505542133431976	1.0	0.1720181079341315	4.339209560856583
sp|P61513|RL37A_HUMAN	psvid_82606_sp|P61513|RL37A_HUMAN	0.23436972886048557	-0.4379368583066615	0.9066763160276327	0.297561532198077	0.7876345007676371	0.4509959369412329	1.0	0.392369728470178	3.465264220124933
