feature	first_member_id	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance
sp|Q9Y3A5|SBDS_HUMAN	psvid_58342_sp|Q9Y3A5|SBDS_HUMAN	-0.49945268502194384	-1.8538070174887415	0.8549016474448539	0.5719943581222752	-0.8731776422787302	0.4116996456086463	1.0	0.9325151536169658	-13.213458315164464
sp|P20674|COX5A_HUMAN	psvid_88221_sp|P20674|COX5A_HUMAN	0.166195662155328	-0.2845286300591762	0.6169199543698323	0.1903576826499888	0.8730704211235457	0.41175422045272314	1.0	0.2454851023196592	-10.200696222581284
sp|Q9H1X3|DJC25_HUMAN	psvid_27860_sp|Q9H1X3|DJC25_HUMAN	-0.23246098482907396	-0.8647306287570304	0.3998086590988825	0.2670310571385402	-0.8705391324892569	0.41304415903993197	1.0	0.397261913707297	-13.568328569900485
sp|P62195|PRS8_HUMAN	psvid_4553_sp|P62195|PRS8_HUMAN	0.26263172760126174	-0.45180873135433375	0.9770721865568572	0.30173485766650937	0.870405658903135	0.4131122583222575	1.0	0.46121992287846386	-13.366685100617854
sp|P59190|RAB15_HUMAN	psvid_85856_sp|P59190|RAB15_HUMAN	0.22129189221179724	-0.38085879421418356	0.823442578637778	0.25431069781257554	0.8701635209026368	0.41323581988153585	1.0	0.373322294850982	-12.12860578147397
sp|P61204|ARF3_HUMAN	psvid_8581_sp|P61204|ARF3_HUMAN	-0.16793418952157824	-0.6251878614602329	0.28931948241707645	0.19311528328279337	-0.8696058989575643	0.4135204731335314	1.0	0.25140509461324584	-10.786166388000064
sp|P84077|ARF1_HUMAN	psvid_25700_sp|P84077|ARF1_HUMAN	-0.16793418952157824	-0.6251878614602329	0.28931948241707645	0.19311528328279337	-0.8696058989575643	0.4135204731335314	1.0	0.25140509461324584	-10.786166388000064
sp|P42126|ECI1_HUMAN	psvid_48065_sp|P42126|ECI1_HUMAN	0.5831412499534943	-1.0050149509088155	2.1712974508158043	0.6707376090092864	0.869402941061891	0.413624113853077	1.0	1.100424850186338	-14.293736247526123
sp|P62495|ERF1_HUMAN	psvid_74785_sp|P62495|ERF1_HUMAN	-0.31438294092933283	-1.1715638636279848	0.5427979817693191	0.36201948036792275	-0.8684144306539068	0.4141291677539445	1.0	0.5692385993879653	-13.270077249796369
sp|Q9HCN8|SDF2L_HUMAN	psvid_102189_sp|Q9HCN8|SDF2L_HUMAN	-0.1513887398453706	-0.5642159793698516	0.2614384996791104	0.1743523435681003	-0.8682919698537901	0.4141917671007839	1.0	0.20982160040031608	-10.150813551564323
