feature	first_member_id	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance
sp|P69905|HBA_HUMAN	psvid_29358_sp|P69905|HBA_HUMAN	0.02327255380384452	-1.159041746285298	1.205586853892987	0.5186879436087334	0.044868121749519436	0.9652400201614456	1.0	0.8280465129902193	-9.616348500793592
sp|Q7Z4W1|DCXR_HUMAN	psvid_38673_sp|Q7Z4W1|DCXR_HUMAN	-0.010593220489391708	-0.5502007021469496	0.5290142611681662	0.2367288418957154	-0.04474833064092068	0.9653327548265105	1.0	0.2774164163237091	-10.104389886995747
sp|Q92604|LGAT1_HUMAN	psvid_69463_sp|Q92604|LGAT1_HUMAN	0.010854929931725987	-0.5563923244693316	0.5781021843327836	0.24885456589741076	0.04361957311324111	0.9662065942329483	1.0	0.30624617699780876	-12.200079260099828
sp|Q6UXB4|CLC4G_HUMAN	psvid_41268_sp|Q6UXB4|CLC4G_HUMAN	0.023559350697453407	-1.2354780403910752	1.282596741785982	0.5523467958232222	0.042653186142485644	0.9669547709933484	1.0	0.8880788472761815	-13.339863707487531
sp|Q86Y82|STX12_HUMAN	psvid_23188_sp|Q86Y82|STX12_HUMAN	0.021791676083484646	-1.179589556745511	1.2231729089124803	0.5270527144086931	0.04134629324114761	0.9679666220528419	1.0	0.8430060894596091	-13.09158426041942
sp|P63244|RACK1_HUMAN	psvid_68088_sp|P63244|RACK1_HUMAN	0.01774161215332315	-0.9713285859679194	1.0068118102745656	0.43391066750145024	0.04088770680721707	0.968321693387017	1.0	0.6744397754224898	-9.078413623986643
sp|O00748|EST2_HUMAN	psvid_42951_sp|O00748|EST2_HUMAN	-0.007583062846597599	-0.4359973569078625	0.4208312312146673	0.18794776412876893	-0.040346651005660296	0.9687406281208754	1.0	0.1332562312059843	-10.073463733178942
sp|P35222|CTNB1_HUMAN	psvid_30133_sp|P35222|CTNB1_HUMAN	0.01332540741102628	-0.7659602817982859	0.7926110966203385	0.3418770216931461	0.038977195206136385	0.969801030979599	1.0	0.5008257094678671	-13.06598629358343
sp|P54855|UDB15_HUMAN	psvid_32010_sp|P54855|UDB15_HUMAN	-0.007981770843421554	-0.4782085134521038	0.4622449717652607	0.20629112084252152	-0.03869178087172582	0.9700220422564101	1.0	0.19602003075709112	-10.13428783330112
sp|P61978|HNRPK_HUMAN	psvid_15783_sp|P61978|HNRPK_HUMAN	0.021497059175984212	-1.2557706955736634	1.2987648139256318	0.560344559055818	0.03836400091437813	0.9702758628157018	1.0	0.9022835999689973	-12.398955319282027
sp|Q9HCE1|MOV10_HUMAN	psvid_57584_sp|Q9HCE1|MOV10_HUMAN	-0.020853174802540675	-1.2634131978212106	1.2217068482161293	0.5451180816314081	-0.03825441772199541	0.9703607207442401	1.0	0.875221339046195	-15.406855576496175
