feature	first_member_id	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance
sp|P05787|K2C8_HUMAN	psvid_23834_sp|P05787|K2C8_HUMAN	0.5736561635044524	-0.4661691671159065	1.6134814941248112	0.39052139976381395	1.4689493683352506	0.2083111857394288	0.7407829545302942	0.6624874366594881	-11.897088868505143
sp|P30613|KPYR_HUMAN	psvid_45483_sp|P30613|KPYR_HUMAN	-0.22077946327741982	-0.6210293313044178	0.1794704047495782	0.15031961052913856	-1.468733603687877	0.20836666051894745	0.7407829545302942	0.22529177361642463	-12.701889501263537
sp|Q8WWC4|MAIP1_HUMAN	psvid_90971_sp|Q8WWC4|MAIP1_HUMAN	-0.4192334674698386	-1.1805088661452459	0.3420419312055688	0.2859079554439303	-1.4663231976840005	0.20898738246958398	0.74176771606803	0.4769383269392167	-14.320932403234107
sp|P78362|SRPK2_HUMAN	psvid_27129_sp|P78362|SRPK2_HUMAN	0.8335430614274455	-0.6840527499721094	2.3511388728270006	0.5699549944507301	1.4624717206500442	0.20998297656893353	0.7431618289862633	0.9766230572150071	-15.685996961929877
sp|Q9Y6B6|SAR1B_HUMAN	psvid_30645_sp|Q9Y6B6|SAR1B_HUMAN	-0.14053049000737516	-0.3964463046538	0.11538532463904966	0.09611287512855078	-1.4621401120236588	0.21006891366154798	0.7431618289862633	0.10414400989452337	-10.400665480506749
sp|O95870|ABHGA_HUMAN	psvid_38020_sp|O95870|ABHGA_HUMAN	-0.29207587045616057	-0.8259491571908579	0.2417974162785368	0.20050381260452435	-1.4567098084676018	0.21148110659253697	0.7448224210940293	0.3214917844017531	-13.04712593969969
sp|O60337|MARH6_HUMAN	psvid_40820_sp|O60337|MARH6_HUMAN	0.47830924443464795	-0.3990366777352745	1.3556551666045704	0.3294999145659051	1.4516217555467035	0.21281273599506592	0.7448224210940293	0.5546353108959546	-16.41362555382659
sp|O60493|SNX3_HUMAN	psvid_17573_sp|O60493|SNX3_HUMAN	0.4785242663220881	-0.3992511507441203	1.3562996833882965	0.32966121756858247	1.4515637291260575	0.21282796974943372	0.7448224210940293	0.5549216096240585	-14.276981264241876
sp|Q99447|PCY2_HUMAN	psvid_47565_sp|Q99447|PCY2_HUMAN	-0.212898787346953	-0.6035924473056911	0.17779487261178506	0.14673063876498207	-1.4509497753087015	0.21298921728784254	0.7448224210940293	0.21810822159808918	-15.239044082151999
sp|Q06210|GFPT1_HUMAN	psvid_43085_sp|Q06210|GFPT1_HUMAN	-0.21241038942600987	-0.6027577103494968	0.17793693149747697	0.14660056614522923	-1.448905655763883	0.21352694280786141	0.7448224210940293	0.2178467421925848	-14.938290167623363
sp|Q13283|G3BP1_HUMAN	psvid_63060_sp|Q13283|G3BP1_HUMAN	0.6336482924041866	-0.5314286788654572	1.7987252636738305	0.43756145984764677	1.4481355204930864	0.2137298787071983	0.7448224210940293	0.7451638348842982	-14.215491585227813
