feature	accession	entry	protein_log2fc	protein_se	protein_ci_low	protein_ci_high	protein_t	protein_p	protein_q	protein_residual_sd	nsaf_log2fc	nsaf_se	nsaf_ci_low	nsaf_ci_high	nsaf_t	nsaf_p	nsaf_q	nsaf_residual_sd	psm_log2_log2fc	psm_log2_se	psm_log2_ci_low	psm_log2_ci_high	psm_log2_t	psm_log2_p	psm_log2_q	psm_log2_residual_sd
psvid_59043_sp|P18669|PGAM1_HUMAN	P18669	PGAM1_HUMAN	-0.07617998205588972	0.11049526986211114	-0.3445108036432312	0.1921508395314518	-0.6894411149993658	0.5155298761486139	0.8698240708680317	0.17777888803915215	-0.10283715694076045	0.10652694717456399	-0.3881252457459182	0.18245093186439731	-0.9653628463814219	0.3842928744341353	0.8081004239928898	0.14267721755939836	-0.18342447008307428	0.10009524740274722	-0.44217504164965366	0.0753261014835051	-1.832499292848943	0.1274464803809295	0.5386913088266092	0.09168653559165763
psvid_79305_sp|Q86UE4|LYRIC_HUMAN	Q86UE4	LYRIC_HUMAN	0.06501792578775145	0.0944897054269199	-0.16444438803248354	0.2944802396079864	0.6880953379417352	0.5163208703410761	0.8701392552460463	0.13437634651863573	-0.11161889782202694	0.16270291094618428	-0.5473509237366491	0.3241131280925952	-0.6860288926173305	0.5270924640929424	0.8667313206910913	0.25455193435703005	-0.19102297117944955	0.15009055486207726	-0.5790135887663704	0.19696764640747133	-1.2727181357613497	0.2600665958074705	0.6541369364189723	0.22212177585700496
psvid_77890_sp|Q9NRV9|HEBP1_HUMAN	Q9NRV9	HEBP1_HUMAN	-0.059755119153494185	0.08693948923988856	-0.27088220726536727	0.15137196895837893	-0.6873184979108209	0.5167778259814934	0.8701392552460463	0.11135686938281308	-0.1503574985961138	0.12458016384287643	-0.48399361404328595	0.18327861685105834	-1.2069136366343873	0.2882211154036	0.7858402699700607	0.18059936827220816	-0.23026216465129423	0.11671218488366025	-0.5319682429221245	0.07144391361953606	-1.9729059556276973	0.10659680870299207	0.5319320213874119	0.14211208970450065
psvid_56495_sp|P51148|RAB5C_HUMAN	P51148	RAB5C_HUMAN	-0.08788507356068465	0.12851400956063253	-0.3999732725751897	0.22420312545382043	-0.6838559769565102	0.5188177641322956	0.87140551168853	0.2222373387452164	-0.36867837591526165	0.12731408791994464	-0.7096361690747134	-0.02772058275580991	-2.8958175951987917	0.03943695689353611	0.6392260310717692	0.18611726296623307	-0.44959153470758717	0.14026253693249766	-0.8121762981442788	-0.08700677127089557	-3.205357214692019	0.024481949280370428	0.480933400995164	0.19999988542365313
psvid_18980_sp|P61165|TM258_HUMAN	P61165	TM258_HUMAN	-0.08233561832133773	0.12045111957140385	-0.3748435955048271	0.21017235886215163	-0.6835604236333302	0.5189921309240182	0.87140551168853	0.20273148585570086	0.22711548242272572	0.2897847137984312	-0.5489522577804229	1.0031832226258743	0.7837386570386974	0.4731806129381243	0.8337187464473949	0.4834861107794601	0.14624062518028902	0.2505939554096967	-0.5015556576191408	0.7940369079797188	0.5835760281655631	0.5852887611750481	0.8361268016786402	0.4255801616607517
psvid_44863_sp|Q13190|STX5_HUMAN	Q13190	STX5_HUMAN	0.06053229644570557	0.08858335653170216	-0.15458682011718952	0.27565141300860063	0.6833371280534206	0.5191238932437158	0.87140551168853	0.11658408956737457	-0.18392259518100307	0.18001910677359462	-0.6660288441819442	0.298183653819938	-1.0216837450055665	0.3596949403798844	0.7995936304778763	0.2867657092511088	-0.2675973319728495	0.1943251792446898	-0.7699363790709183	0.23474171512521924	-1.3770594887031962	0.22797716143191138	0.6252216467363456	0.31495007937576336
psvid_17293_sp|P49207|RL34_HUMAN	P49207	RL34_HUMAN	-0.10125261447325329	0.14884663347347818	-0.462717313372041	0.2602120844255344	-0.6802479311115538	0.5209489947091859	0.8732008858573984	0.269587410678636	-0.4995200129701649	0.330993601294552	-1.3859486061534525	0.3869085802131227	-1.5091530803510633	0.19928362134091393	0.7245364361573173	0.5558108814426228	-0.5808425172653172	0.31941525218081906	-1.4065448479296365	0.24485981339900198	-1.8184557978981721	0.1297514734119339	0.5456215805014657	0.5563191839071108
psvid_28780_sp|O94905|ERLN2_HUMAN	O94905	ERLN2_HUMAN	-0.07689059981970914	0.11312015293232357	-0.35159578504885863	0.19781458540944036	-0.679725034191834	0.521258333691703	0.8732008858573984	0.18446998663868067	-0.25664702723677557	0.14232024442620864	-0.637792564657478	0.12449851018392688	-1.8033065378119415	0.13901956152340722	0.7067636245123187	0.21570488728196457	-0.33766583720384413	0.12621423180061728	-0.6639351203681327	-0.011396554039555473	-2.675338845600712	0.04489899674254739	0.5036298607729148	0.1665819323093549
psvid_42878_sp|Q6UW02|CP20A_HUMAN	Q6UW02	CP20A_HUMAN	-0.06786686820859611	0.10033822946096065	-0.31153195524333943	0.17579821882614724	-0.6763809624027858	0.5232394520806242	0.8743920181956294	0.1508719139964735	-0.07158129198047813	0.1295716631318892	-0.4185850606853865	0.2754224767244302	-0.5524455752923116	0.6074734847216201	0.90322440158065	0.1906401912065684	-0.1531012468659103	0.15722015830903566	-0.5595221997066198	0.25331970597479914	-0.973801632771358	0.3756655777669753	0.7172194965516175	0.23771399061224616
psvid_44769_sp|P48739|PIPNB_HUMAN	P48739	PIPNB_HUMAN	-0.1270145885826599	0.18788917550529005	-0.5832916481673662	0.32926247100204636	-0.6760080150497216	0.5234606970806474	0.8743920181956294	0.35632486624948273	0.35711092795721555	0.21167243571911953	-0.2097655877105431	0.9239874436249742	1.6870922600006684	0.16021584612250112	0.7176098719675167	0.3444776976648293	0.2767288009791279	0.20823626499844342	-0.2615710083258851	0.8150286102841409	1.3289174245475275	0.24229498286592668	0.6395189685410964	0.3428108184949648
psvid_34830_sp|P51589|CP2J2_HUMAN	P51589	CP2J2_HUMAN	-0.058122983104842874	0.08600292025587554	-0.2669756722739644	0.15072970606427866	-0.6758256921034264	0.5235688791878708	0.8743920181956294	0.10831202236665215	-0.2947113970307571	0.11353831005389518	-0.5987765030021539	0.009353708940639693	-2.5957000495327205	0.0548054975050513	0.6917486752637665	0.1577672120105626	-0.37562508513229553	0.15083636749958876	-0.7655436608515461	0.01429349058695506	-2.4902819615655334	0.056047898804088885	0.5036298607729148	0.2237689133706369
psvid_52318_sp|P16615|AT2A2_HUMAN	P16615	AT2A2_HUMAN	-0.048613116731401895	0.0722197876222103	-0.2239943341510627	0.12676810068825892	-0.6731273842247014	0.5251716169204501	0.8748443869482062	0.05221072127490789	-0.07938581733048267	0.07990547323091086	-0.29337936870638653	0.1346077340454212	-0.993496616947296	0.37183312455531475	0.801546448152564	0.07598413021122875	-0.16091594352327854	0.10679436456713026	-0.43698402456461866	0.11515213751806158	-1.5067830982984856	0.193286947791962	0.5980954610921089	0.11376249756632209
psvid_38448_sp|Q9GZP9|DERL2_HUMAN	Q9GZP9	DERL2_HUMAN	-0.10327615449987704	0.15357418776634393	-0.4762214220156424	0.2696691130158883	-0.6724838073505357	0.5255543539244646	0.8748443869482062	0.28032356110902584	-0.04538815661483975	0.24800680529692232	-0.7095711579158103	0.6187948446861308	-0.18301173857104236	0.8629037877426261	0.979782114487937	0.4095621881829785	-0.1286432932074395	0.21734208660482718	-0.690482047730849	0.43319546131597	-0.5918931543219219	0.5801283485793539	0.8354268899587258	0.3608332391449234
psvid_29605_sp|Q15165|PON2_HUMAN	Q15165	PON2_HUMAN	-0.0822089939072077	0.12227402981290818	-0.3791437940976298	0.21472580628321442	-0.6723340519078002	0.5256434396369035	0.8748443869482062	0.20718880169299486	-0.11880270018049188	0.07571283144033362	-0.3215680056035819	0.08396260524259813	-1.5691224052836503	0.18514421126895422	0.7176098719675167	0.06210052248926145	-0.21266776021331912	0.09046451319525842	-0.4465224646388064	0.021186944212168185	-2.350841813013435	0.06644914055436721	0.512092475541875	0.048997935334089415
psvid_70738_sp|P17980|PRS6A_HUMAN	P17980	PRS6A_HUMAN	-0.07138443498367053	0.10626173214587709	-0.3294343761764422	0.18666550620910116	-0.6717793277232985	0.525973515567641	0.8748443869482062	0.16678112251834282	0.0637925089070972	0.2115571815740757	-0.5027753465048433	0.6303603643190377	0.30153790305038913	0.7767036459363637	0.9665779766182299	0.34426959770021465	-0.016778548964634266	0.21558394218934923	-0.574072423644038	0.5405153257147695	-0.07782837995372364	0.9410372252953009	0.9963964473527942	0.357365141615407
psvid_42157_sp|Q5JTJ3|COA6_HUMAN	Q5JTJ3	COA6_HUMAN	-0.08100721669400635	0.1209613289464574	-0.3747542052936453	0.2127397719056326	-0.669695161251606	0.5272148410177511	0.8760206071622206	0.20398206795808452	-0.10860507577337764	0.16018954135366648	-0.5376060873622498	0.3203959358154945	-0.6779785674871204	0.5317217482189889	0.866822730694972	0.24982413447825694	-0.1880533419662861	0.15180695585585788	-0.5804809308350821	0.20437424690250994	-1.23876630623464	0.2713755344161098	0.6642062428136009	0.2259065528480608
psvid_82367_sp|Q9UBQ7|GRHPR_HUMAN	Q9UBQ7	GRHPR_HUMAN	-0.04620060840331419	0.06920565255977121	-0.21426218817071357	0.12186097136408519	-0.667584318541204	0.5284739688342667	0.8762236755606171	0.03107530109655582	0.07579304845360868	0.19608733431647907	-0.4493452600194212	0.6009313569266386	0.3865269968496842	0.7170513929452139	0.9513860308426689	0.31621498667044773	-0.004562926139055401	0.20574690609887444	-0.5364276343297657	0.5273017820516549	-0.022177374258364912	0.9831796702504673	1.0	0.3378562832549619
psvid_27191_sp|P08240|SRPRA_HUMAN	P08240	SRPRA_HUMAN	0.06713278024759717	0.10066777607817802	-0.17733259004505955	0.31159815054025386	0.6668745736020059	0.528897767417355	0.8762236755606171	0.15177573275147815	-0.20296638408218337	0.08068196075080235	-0.41903943408642863	0.013106665922061861	-2.5156352447739065	0.059978594471961195	0.6917486752637665	0.07835802133225966	-0.28344962451686473	0.09605684581867625	-0.5317607522016654	-0.0351384968320641	-2.9508529256928178	0.03257885177726346	0.48232346954803157	0.07625098231272194
psvid_16256_sp|P61254|RL26_HUMAN	P61254	RL26_HUMAN	0.10033465569923372	0.15047097969756626	-0.26507466596391094	0.4657439773623784	0.6668040302581784	0.5289399017103725	0.8762236755606171	0.27328573739679907	-0.12416750183739689	0.1625404494973291	-0.5594644423818125	0.31112943870701876	-0.7639175492709416	0.4837742949361183	0.8413465998889013	0.25424678528086797	-0.16494943341093649	0.19725108636705926	-0.674852077781687	0.344953210959814	-0.8362409376239708	0.44181267323007023	0.7710550916536703	0.32084700762063684
psvid_34340_sp|Q8TCT9|SPP_HUMAN	Q8TCT9	SPP_HUMAN	-0.0535731602032854	0.08063727945147427	-0.24939572774652857	0.14224940733995778	-0.6643721187980374	0.5303937521653072	0.8769085573980392	0.08966168857781137	0.0825176831697152	0.10426260033378579	-0.19670629510067777	0.36174166144010816	0.7914408705091134	0.4691114394475909	0.8337187464473949	0.13767470965112436	0.0011149120476752206	0.11377275637353008	-0.29299261557454154	0.295222439669892	0.00979946415304228	0.9925670503372214	1.0	0.13408508139205197
psvid_59440_sp|O95292|VAPB_HUMAN	O95292	VAPB_HUMAN	0.04705061402834154	0.07091238558955613	-0.12515565968554035	0.21925688774222343	0.6635034717443081	0.5309136666009563	0.8769085573980392	0.044195125516805614	0.024423218783784506	0.08853341586916387	-0.21267668578136634	0.26152312334893535	0.2758644128210024	0.7951105459787987	0.9690793291043909	0.1002187358481516	-0.05665347919678365	0.10840901791004538	-0.33689550941355395	0.22358855101998665	-0.5225900971060641	0.6239780357414775	0.8506433737456551	0.11865495585203373
psvid_52586_sp|P40763|STAT3_HUMAN	P40763	STAT3_HUMAN	0.04998095054958274	0.07542961355867606	-0.13319512751668347	0.23315702861584894	0.6626170835503881	0.5314445347661219	0.8769085573980392	0.06843264926256287	-0.3514266549087677	0.13936111896307762	-0.7246474064391175	0.02179409662158216	-2.5216979995824715	0.059568283509038304	0.6917486752637665	0.2099509891689921	-0.4331000746336431	0.14523116446238704	-0.8085289565137148	-0.05767119275357141	-2.9821428220098745	0.03143684422709255	0.48232346954803157	0.2112863083960747
psvid_67144_sp|Q9BT22|ALG1_HUMAN	Q9BT22	ALG1_HUMAN	0.049547160356188336	0.0747839190176816	-0.1320608890795698	0.23115520979194648	0.662537628503711	0.5314921378375921	0.8769085573980392	0.06544083684209705	-0.20894207180165525	0.2034197829488486	-0.7537172919864495	0.33583314838313905	-1.0271472556540642	0.3573818670878097	0.7995936304778763	0.32954413220755424	-0.2880007733612625	0.2319056932270294	-0.8874870849400354	0.31148553821751035	-1.2418874644846152	0.2703175193419323	0.6642062428136009	0.3893724529361812
psvid_54845_sp|P36578|RL4_HUMAN	P36578	RL4_HUMAN	0.052667098911355126	0.07978346682537699	-0.14108203830561045	0.2464162361283207	0.6601254747005194	0.5329385994917886	0.8781472401783955	0.08645004326603982	0.02829569204385729	0.07699122646326931	-0.1778932623479176	0.2344846464356322	0.36751839584418744	0.7302090391205565	0.954978328674412	0.06655886546954258	-0.05283327471179344	0.09324211274718619	-0.29386819488471355	0.18820164546112667	-0.5666245986407876	0.5958936939003452	0.8401517092289622	0.06380115963383223
psvid_74942_sp|Q8N5I4|DHRSX_HUMAN	Q8N5I4	DHRSX_HUMAN	-0.08646523815744889	0.1311872790081029	-0.4050453040913182	0.23211482777642045	-0.6590977327314509	0.5335556509103978	0.8781472401783955	0.2285964026080859	-0.010942956496097445	0.09461751664982734	-0.26433659264607584	0.24245067965388095	-0.11565465765283761	0.9130071241822737	0.9956425679323188	0.11540360600372669	-0.09014742881411686	0.12132087063449365	-0.40376716036161775	0.22347230273338403	-0.743049636411745	0.4914594813939129	0.7916529533861496	0.15422626846368645
psvid_69389_sp|Q16718|NDUA5_HUMAN	Q16718	NDUA5_HUMAN	0.04895995833120459	0.07437145444616684	-0.13164644680350482	0.229566363465914	0.6583165368460536	0.534024980812295	0.8781472401783955	0.06347010039707651	-0.030500111791824658	0.15414896666279404	-0.4433239583107183	0.382323734727069	-0.19786127959290614	0.8519492964154978	0.9778892202407429	0.2383964277272649	-0.11092671052752845	0.13356897451620872	-0.45620832375507436	0.23435490270001746	-0.830482609672708	0.4447671443319342	0.7710550916536703	0.18439612213709722
psvid_77241_sp|P45880|VDAC2_HUMAN	P45880	VDAC2_HUMAN	-0.06254164502546988	0.09508883874650727	-0.2934589164749849	0.1683756264240451	-0.6577180439882816	0.534384722986609	0.8781472401783955	0.13611038785154486	-0.029134965695105652	0.11297717090748798	-0.3316972940231148	0.2734273626329035	-0.2578836543797241	0.8080968313465628	0.9727640365131593	0.15657909448595378	-0.10978329372407636	0.10664303697655365	-0.38546018635666074	0.16589359890850802	-1.0294464302269741	0.35129843851768006	0.6990333245481015	0.113297001035731
psvid_44816_sp|P01023|A2MG_HUMAN	P01023	A2MG_HUMAN	-0.06310050730466266	0.09616932440139046	-0.29664167029134436	0.17044065568201902	-0.6561396546917024	0.535334198810593	0.8781764780689095	0.1392099013212963	-0.07821028857436696	0.11359900210908003	-0.3824379329540124	0.22601735580527849	-0.688476897880387	0.525690353315864	0.8667313206910913	0.15789553258811564	-0.15874176290530206	0.11268604402986386	-0.4500400918158088	0.13255656600520466	-1.408708276805179	0.21900291523246107	0.6210915066177928	0.13104763966946778
psvid_30198_sp|Q96EY1|DNJA3_HUMAN	Q96EY1	DNJA3_HUMAN	-0.06076121463035644	0.09269103668803917	-0.2858555744099377	0.1643331451492248	-0.655524167184086	0.5357047332698305	0.8781764780689095	0.12909962597440341	-0.07742973733596425	0.09801402733217211	-0.33991951363520073	0.18506003896327222	-0.7899862850605337	0.46987788109295575	0.8337187464473949	0.12345226947856355	-0.15733915501990237	0.12094562186601764	-0.4699888521667474	0.15531054212694267	-1.3009082312562015	0.2510068435142914	0.6462660267216375	0.153258756959893
psvid_96543_sp|P21810|PGS1_HUMAN	P21810	PGS1_HUMAN	-0.07086647450517347	0.10818994193454856	-0.33359895204029394	0.191866003029947	-0.655019064046133	0.5360089356993771	0.8781764780689095	0.1718240519713063	-0.41170863386125855	0.4024995467313249	-1.4896361393191466	0.6662188715966295	-1.0228797453431193	0.3591874956022091	0.7995936304778763	0.6804690397137616	-0.49522279426307403	0.41522688788348466	-1.5686023737885932	0.5781567852624452	-1.192655891788098	0.28744838947534446	0.6659413830042331	0.7347291353250917
psvid_85860_sp|P50990|TCPQ_HUMAN	P50990	TCPQ_HUMAN	-0.05590355608153175	0.08573454893853318	-0.2641045223654762	0.15229741020241272	-0.6520540059248627	0.5377968695423936	0.8785769965325371	0.1074298377160803	-0.19554062868885458	0.0862376282239873	-0.4264922216111152	0.03541096423340609	-2.267462970815613	0.07980835607270935	0.6917486752637665	0.09415323216391637	-0.276701681631755	0.10023767128362471	-0.5358204251299497	-0.017582938133560322	-2.7604560050963425	0.04061279913934116	0.4861678145147409	0.0921943045357766
psvid_56289_sp|P08319|ADH4_HUMAN	P08319	ADH4_HUMAN	-0.0506949520983655	0.07776936106938337	-0.239552960012294	0.138163055815563	-0.6518627824798131	0.5379123066947444	0.8785769965325371	0.07850616524968783	4.440892098500626e-16	0.06648275985679548	-0.17804640047514844	0.17804640047514933	6.6797649617229355e-15	0.999999999999995	1.0	6.32210032593583e-15	0.02873687023019511	0.1056169803764272	-0.24428762142800403	0.30176136188839425	0.272085701823463	0.7966287871856129	0.9351977172400896	0.11010681203794047
psvid_105138_sp|P15954|COX7C_HUMAN	P15954	COX7C_HUMAN	0.11848748702941059	0.1819017209522683	-0.32324941530300677	0.560224389361828	0.6513818913263726	0.5382026786350563	0.8785769965325371	0.34325552871518467	0.11923638382290891	0.5454767773399027	-1.34159612309094	1.5800688907367577	0.21859112757170446	0.8367228494727558	0.9778892202407429	0.9280599946297442	0.03800077336126251	0.5550970024935677	-1.3969491408158166	1.4729506875383414	0.0684578968910985	0.948122059433524	0.9970116237574381	0.9919455156841196
psvid_84528_sp|Q96K19|RN170_HUMAN	Q96K19	RN170_HUMAN	-0.0694585170588935	0.10691474818914405	-0.3290942666905079	0.1901772325727209	-0.649662635280342	0.5392416092111544	0.8785769965325371	0.1684956813438035	0.48515684211574417	0.28296137099345275	-0.2726374144316227	1.2429510986631112	1.7145691668527074	0.15491961354919145	0.71167553563214	0.471461274176954	0.4036774610288021	0.24123508999580134	-0.21992574729510916	1.0272806693527134	1.67337786984401	0.1561988428674953	0.5664090740980359	0.4074993296080197
psvid_37322_sp|Q9NTJ5|SAC1_HUMAN	Q9NTJ5	SAC1_HUMAN	-0.05973286522377119	0.0919533752870068	-0.2830358606305671	0.16357013018302474	-0.6495994849273529	0.5392797944348228	0.8785769965325371	0.12690256400475383	-0.1051695544547524	0.08009916549686688	-0.31968182994541366	0.10934272103590886	-1.312991887023669	0.2533793664215439	0.7500761027641372	0.07658101270419945	-0.1868575255834537	0.11659854260026103	-0.4882698336049797	0.11455478243807232	-1.6025717081564566	0.17101375003807742	0.5773632808973278	0.14180649324312633
psvid_70966_sp|P07307|ASGR2_HUMAN	P07307	ASGR2_HUMAN	-0.04582661292883383	0.07060357518354937	-0.21728295997108604	0.12562973411341838	-0.6490692972657202	0.5396004510206466	0.8785769965325371	0.04210398216955311	-0.08615143649358759	0.1064130980831797	-0.37113462789433554	0.19883175490716037	-0.8095942891000671	0.4596258641945697	0.8337187464473949	0.14242736602601763	-0.16770946412342957	0.10434359076401596	-0.437442188204367	0.10202325995750783	-1.607280934990269	0.16998645898472878	0.5759871750722215	0.10605938767676511
psvid_31483_sp|P38646|HSPA9_HUMAN	P38646	HSPA9_HUMAN	-0.054323636342532566	0.08378740704867832	-0.25779609086571215	0.149148818180647	-0.6483508471741097	0.5400351599092371	0.8785769965325371	0.10088659883060656	-0.11929633403594497	0.10151191179476694	-0.3911537379605154	0.15256106988862544	-1.1751954221602479	0.29947158049687717	0.7858402699700607	0.13149590215707713	-0.19996204107433435	0.12335132297275501	-0.5188305802994854	0.11890649815081666	-1.6210773930531786	0.1670119200152192	0.5742128906183637	0.15940971956606506
psvid_75428_sp|Q99536|VAT1_HUMAN	Q99536	VAT1_HUMAN	0.04782240747553068	0.07385490500049388	-0.13152958977981086	0.22717440473087222	0.6475183669278416	0.5405391399398353	0.8785769965325371	0.060928456163743046	-0.0170854848565396	0.10071530307828507	-0.28680950390265075	0.25263853418957155	-0.1696413984204487	0.8727982161800273	0.9814843470253816	0.1296835400539354	-0.09848586691105554	0.11124421209352275	-0.3860569975048421	0.18908526368273104	-0.8853122787930638	0.41724174187415536	0.756942983046034	0.12695244022299546
psvid_77498_sp|Q9Y385|UB2J1_HUMAN	Q9Y385	UB2J1_HUMAN	-0.05859200339356896	0.09072189211524943	-0.2789044192790785	0.1617204124919406	-0.645841946496619	0.5415549346683027	0.8788882630904112	0.12318803611171435	0.03690213276172161	0.34046563769639604	-0.8748933674234799	0.9486976329469231	0.10838724580666317	0.9184464648263411	0.9969247407898192	0.5723755010296365	-0.04248125036057804	0.3047434952727685	-0.8302564507729588	0.7452939500518028	-0.13940002336244814	0.8946725423381098	0.9728119371158298	0.5287002345329385
psvid_48893_sp|P67809|YBOX1_HUMAN	P67809	YBOX1_HUMAN	-0.06605550620701894	0.10269100740359685	-0.31543416667479696	0.18332315426075904	-0.6432452838582756	0.5431306958833598	0.8788882630904112	0.15727334099064452	-0.2784693418655202	0.13253336546137437	-0.6334047975247541	0.07646611379371365	-2.1011263155969395	0.09710481626900498	0.6917486752637665	0.19653150915647977	-0.36048019835744727	0.1563668467992358	-0.76469530380166	0.04373490708676536	-2.3053492843037175	0.07028166015583165	0.5124776378946586	0.23586497432088216
psvid_63078_sp|Q86UB9|TM135_HUMAN	Q86UB9	TM135_HUMAN	0.10791409474037472	0.1678133491593853	-0.29961008171943493	0.5154382712001844	0.6430602528400787	0.5432430898071469	0.8788882630904112	0.3122160780145766	0.22850977109714332	0.46838503786104707	-1.0258645991487345	1.4828841413430212	0.4878673583184225	0.6489293619380196	0.9190364020538448	0.7947547156742846	0.14624062518028902	0.465642731701536	-1.057466105158328	1.349947355518906	0.31406186594151586	0.766381906711223	0.9182825331865887	0.8277402069671046
psvid_50788_sp|Q9H444|CHM4B_HUMAN	Q9H444	CHM4B_HUMAN	0.0521196379402884	0.0810649065808977	-0.14474139522337834	0.24898067110395514	0.6429371245654403	0.543317890038258	0.8788882630904112	0.09124013900073007	0.32300463826791015	0.2627243188955468	-0.38059309740665603	1.0266023739424763	1.2294432415916907	0.2804673647093524	0.7858402699700607	0.43569214385104005	0.24256316415148704	0.22539681210749943	-0.3400974064092255	0.8252237347121996	1.0761605804602081	0.3318802703814271	0.6863602060851707	0.37665699708324263
psvid_92036_sp|P07919|QCR6_HUMAN	P07919	QCR6_HUMAN	0.07988267587471132	0.12427584470037348	-0.22191340601663478	0.3816787577660574	0.6427852175723031	0.5434101821790713	0.8788882630904112	0.21205018424593597	-0.1623088204901837	0.17862318554440967	-0.6406766754963722	0.31605903451600476	-0.9086660278479365	0.4104608565163316	0.8101536433552932	0.2841892702990942	-0.2543286463255423	0.20063508969695681	-0.7729790866058333	0.26432179395474864	-1.26761797604639	0.2617374433225586	0.6553426061816734	0.32764146613893125
psvid_53988_sp|Q16836|HCDH_HUMAN	Q16836	HCDH_HUMAN	-0.05219238210782606	0.08145925886009336	-0.25001107500845227	0.14562631079280014	-0.6407176156300011	0.5446673432948084	0.8800536384270795	0.09267916205348857	-0.23558846271352207	0.11701664056080285	-0.5489688291787942	0.0777919037517501	-2.013290260124228	0.10784714138832649	0.6932976333804658	0.16506625719898435	-0.3153122229853548	0.12490902079632606	-0.6382074788892236	0.007583032918513977	-2.5243350798458026	0.05378688282035354	0.5036298607729148	0.16333078930607678
psvid_40820_sp|O60337|MARH6_HUMAN	O60337	MARH6_HUMAN	0.05128808991613898	0.08033115455640792	-0.14379107255009052	0.24636725238236848	0.6384582693894294	0.5460431660481551	0.8814082601564708	0.08851967875293026	0.47830924443464795	0.33032180397223	-0.40632021923978767	1.3629387081090836	1.4480099063483536	0.21480565598793722	0.7258795267620202	0.5546353108959546	0.396240625180289	0.32157119126235556	-0.43503490185533944	1.2275161522159175	1.232201876122087	0.27361302868063475	0.6642062428136009	0.5603688660931588
psvid_33740_sp|Q9NX63|MIC19_HUMAN	Q9NX63	MIC19_HUMAN	-0.060667217851335664	0.09562708608988174	-0.2928915891617326	0.17155715345906125	-0.6344145820182514	0.548510959718303	0.8840199595599565	0.13765876623086107	0.19686433100362244	0.21776820249582649	-0.3863371587636846	0.7800658207709295	0.9040086144229221	0.41267381478633075	0.8101536433552932	0.3554669237700822	0.11644769993587001	0.21223416591061744	-0.4321868572511207	0.6650822571228607	0.5486755604887482	0.6072488197941752	0.8425448937922566	0.3507423166446793
psvid_26163_sp|P05164|PERM_HUMAN	P05164	PERM_HUMAN	-0.06499121396351892	0.10250315106797143	-0.3139136771212975	0.18393124919425963	-0.6340411322616047	0.5487392188000217	0.8840199595599565	0.15676646829878088	0.1491300894496912	0.0726377329558153	-0.04539984461615648	0.34366002351553887	2.0530664075158476	0.10283179460763	0.6917486752637665	0.050160087694224476	0.06658869103135134	0.10305835796677264	-0.19982165032401328	0.33299903238671597	0.6461260624084503	0.5471851394348424	0.8172892793015861	0.10186413139917319
psvid_36799_sp|Q9UMX5|NENF_HUMAN	Q9UMX5	NENF_HUMAN	-0.07893043462054106	0.12490375883368554	-0.38225136653929725	0.22439049729821514	-0.6319300184203436	0.5500306770264314	0.8844348870449275	0.213568230826958	-0.33073065878633834	0.09329511920809447	-0.5805828038038	-0.0808785137688767	-3.5449942247101336	0.020343149905428817	0.6392260310717692	0.11219551475555872	-0.41149798352967903	0.09293157315661543	-0.6517301453435441	-0.17126582171581395	-4.427967477061762	0.007143653577138521	0.39647783251920843	0.06230085053142707
psvid_70753_sp|P16671|CD36_HUMAN	P16671	CD36_HUMAN	0.04282370407900249	0.06777435650308054	-0.12176206312822302	0.207409471286228	0.6318570369171418	0.5500753565767231	0.8844348870449275	0.012492305634474248	-0.7290409294559463	0.30484595954680016	-1.5454439475257922	0.08736208861389938	-2.391505961042674	0.0691130736094293	0.6917486752637665	0.5099745777337071	-0.8101369957694969	0.318049115219957	-1.632307802923624	0.012033811384630222	-2.5472071985146725	0.05232441499377016	0.5036298607729148	0.5537519417868372
psvid_30177_sp|P07737|PROF1_HUMAN	P07737	PROF1_HUMAN	-0.05254079219955177	0.08341760368577873	-0.2551152024868429	0.15003361808773935	-0.6298525716162363	0.5513033761715236	0.8848530481707088	0.09961309814549123	0.13276948142081846	0.07856443359059555	-0.07763265345301876	0.34317161629465565	1.6899438505811548	0.1596576348019114	0.7176098719675167	0.07175759431647989	0.05161271936685652	0.11522891409251607	-0.24625903934380217	0.3494844780775152	0.4479146555648109	0.6732901266229214	0.8687814337240958	0.1380942962482881
psvid_50116_sp|P22392|NDKB_HUMAN	P22392	NDKB_HUMAN	-0.10538925506644059	0.16737186056383935	-0.5118413042061204	0.3010627940732392	-0.6296712883002384	0.5514145214819904	0.8848530481707088	0.31123592456827504	0.06304626954233417	0.07439902552302985	-0.13620055357041327	0.2622930926550816	0.8474071951764812	0.4403421677323652	0.8295752455531222	0.05724496015882362	-0.01677854896463471	0.10977934166880092	-0.30056292574639815	0.2670058278171287	-0.15283885574077133	0.8846088748552624	0.9700718070368993	0.12270864524485586
psvid_48646_sp|Q96GQ5|RUSF1_HUMAN	Q96GQ5	RUSF1_HUMAN	-0.08077693527196494	0.1285214738339916	-0.3928832608054196	0.2313293902614897	-0.6285092511178542	0.5521272985918225	0.8851307621608885	0.22225516289969002	-0.5843839903118675	0.6848044301288864	-2.418347623538221	1.249579642914486	-0.8533589512583631	0.43736531609129603	0.8276831523344766	1.1683148031636672	-0.6674996511442386	0.6738849445711809	-2.4095215662938285	1.0745222640053513	-0.9905246533872255	0.36819966020054457	0.7124524044277046	1.2090033155457103
