feature	accession	entry	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance
psvid_41617_sp|Q15363|TMED2_HUMAN	Q15363	TMED2_HUMAN	-0.24159068260597483	-0.4521146628298893	-0.031066702382060357	0.08606093988931428	-2.8072047890331238	0.030830984296262024	0.727886094873094	0.10356062638945855	26.728143289170635
psvid_48989_sp|Q9UNF0|PACN2_HUMAN	Q9UNF0	PACN2_HUMAN	-0.2962866976338736	-0.5558743833847768	-0.03669901188297037	0.10611788830732422	-2.7920523331166214	0.0314532182002541	0.727886094873094	0.16174331449918444	23.789303236303503
psvid_105195_sp|P62269|RS18_HUMAN	P62269	RS18_HUMAN	0.19717495371823102	0.024352380068829255	0.3699975273676328	0.07064883110483879	2.790916008583847	0.03150042201688951	0.727886094873094	0.0324438632797461	27.31132386620514
psvid_36294_sp|Q9H330|TM245_HUMAN	Q9H330	TM245_HUMAN	0.46112642303252294	0.056913048692481816	0.8653397973725641	0.16524000199186592	2.790646438355903	0.031511631338938716	0.727886094873094	0.3006806973892995	22.299767296532657
psvid_86359_sp|P78417|GSTO1_HUMAN	P78417	GSTO1_HUMAN	-0.20269833106836188	-0.3806340581046422	-0.02476260403208158	0.07273905752847455	-2.786650500510173	0.03167829455330704	0.727886094873094	0.04746427612668617	24.76686129149412
psvid_31293_sp|Q86YB7|ECHD2_HUMAN	Q86YB7	ECHD2_HUMAN	0.2201609508397926	0.026201901883610323	0.41411999979597486	0.07928929538313187	2.7766793711049926	0.032098313388404784	0.727886094873094	0.0789987259631553	22.786133785607745
psvid_10853_sp|P06753|TPM3_HUMAN	P06753	TPM3_HUMAN	0.3679807364070715	0.043676319687965925	0.6922851531261771	0.13257369960142737	2.7756692127727995	0.03214119707350998	0.727886094873094	0.22682488541689577	21.991957942489925
psvid_50176_sp|Q9UJS0|S2513_HUMAN	Q9UJS0	S2513_HUMAN	-0.2955850290383779	-0.5560973069043458	-0.0350727511724101	0.1064958560160483	-2.775554280664545	0.03214608011626319	0.727886094873094	0.1627351217485926	28.291550117161194
psvid_37300_sp|Q5W111|SPRY7_HUMAN	Q5W111	SPRY7_HUMAN	-0.21532161175310627	-0.4056799567629963	-0.024963266743216223	0.07781734921551961	-2.767012933796559	0.03251120782804173	0.727886094873094	0.07290204327319028	22.37299958552389
psvid_33833_sp|Q8TEB1|DCA11_HUMAN	Q8TEB1	DCA11_HUMAN	0.22750864315523867	0.025848952637582412	0.4291683336728949	0.08243727144660118	2.759778910230036	0.032823929836761065	0.727886094873094	0.09099243564250543	22.5470694383606
psvid_65281_sp|P22314|UBA1_HUMAN	P22314	UBA1_HUMAN	-0.3054578502126093	-0.5767638053773636	-0.03415189504785493	0.11090824652950679	-2.7541491257040405	0.03306953329631405	0.727886094873094	0.174138708933066	23.686086253696494
psvid_57822_sp|P61224|RAP1B_HUMAN	P61224	RAP1B_HUMAN	0.24400859725727564	0.02703539829864926	0.460981796215902	0.08869734181022966	2.751024915485501	0.0332066786052427	0.727886094873094	0.11211551511273614	27.991284032013898
psvid_87075_sp|P46977|STT3A_HUMAN	P46977	STT3A_HUMAN	-0.2427668517876711	-0.45900757578834184	-0.026526127787000364	0.08839791044255363	-2.7462962707182523	0.033415415539552115	0.727886094873094	0.11116442516863166	25.857693317887097
psvid_43000_sp|O60427|FADS1_HUMAN	O60427	FADS1_HUMAN	0.3806567067588542	0.040973415050536255	0.7203399984671721	0.13886049141775245	2.7412887774800834	0.033637995352314654	0.727886094873094	0.24141935358511868	21.95306691929315
psvid_68001_sp|O15438|MRP3_HUMAN	O15438	MRP3_HUMAN	-0.309101112004984	-0.5856051945007255	-0.03259702950924254	0.11303320979161724	-2.7346043925924817	0.033937590122457416	0.727886094873094	0.17952711009117214	22.58554921138884
psvid_29986_sp|Q10471|GALT2_HUMAN	Q10471	GALT2_HUMAN	-0.2530969699218302	-0.48034729912455365	-0.025846640719106695	0.09289857098721548	-2.7244441677866162	0.03439845743996728	0.727886094873094	0.1250006329924252	25.930431729856554
psvid_28301_sp|Q5J8M3|EMC4_HUMAN	Q5J8M3	EMC4_HUMAN	-0.29962657720042696	-0.5704573837007483	-0.02879577070010564	0.1107140086065644	-2.7063113419114484	0.035237686630833404	0.727886094873094	0.17364302172015722	22.305941507453653
psvid_90957_sp|Q99623|PHB2_HUMAN	Q99623	PHB2_HUMAN	-0.21516686629745418	-0.409954691490037	-0.020379041104871376	0.07962809413559084	-2.70214763562051	0.035433467238295845	0.727886094873094	0.08035181621221855	28.116991999435637
psvid_89411_sp|O76062|ERG24_HUMAN	O76062	ERG24_HUMAN	-0.4813889877166364	-0.9181135024784456	-0.04466447295482723	0.17853036111672635	-2.6963984428502648	0.03570571198249186	0.727886094873094	0.3297052612886875	24.240311953158773
psvid_47353_sp|O75822|EIF3J_HUMAN	O75822	EIF3J_HUMAN	0.20186211297614953	0.018049450371825232	0.3856747755804738	0.07514151352477892	2.6864259649172864	0.036183259198282844	0.727886094873094	0.06062692517941879	24.33160808556363
psvid_62663_sp|P35914|HMGCL_HUMAN	P35914	HMGCL_HUMAN	0.43405406375763533	0.035569135474290026	0.8325389920409807	0.16289824761680555	2.66457171951097	0.03725379683278518	0.727886094873094	0.2955192278935366	23.637466376671135
psvid_82606_sp|P61513|RL37A_HUMAN	P61513	RL37A_HUMAN	0.3373564836355918	0.02741361198436315	0.6472993552868205	0.1267027861525668	2.6625814149767018	0.03735295817377101	0.727886094873094	0.2129639778682374	23.832033697303736
