trend	scope	x_quantity	y_quantity	x	fitted	local_slope
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	11.3689	32.6501	0.910418
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	11.4266	32.7026	0.908325
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	11.4843	32.7549	0.906231
mean_psm	protein_mean_complete8	lfq	log2_psm	19.5232	0.365341	0.383769
mean_psm	protein_mean_complete8	lfq	log2_psm	19.5834	0.388451	0.383769
mean_psm	protein_mean_complete8	lfq	log2_psm	19.6436	0.41156	0.383769
mean_psm	protein_mean_complete8	lfq	log2_psm	19.7038	0.434669	0.383769
mean_psm	protein_mean_complete8	lfq	log2_psm	19.764	0.457779	0.384055
mean_psm	protein_mean_complete8	lfq	log2_psm	19.8242	0.480923	0.38972
mean_psm	protein_mean_complete8	lfq	log2_psm	19.8845	0.504714	0.3951
mean_psm	protein_mean_complete8	lfq	log2_psm	19.9447	0.528506	0.3951
mean_psm	protein_mean_complete8	lfq	log2_psm	20.0049	0.552298	0.3951
mean_psm	protein_mean_complete8	lfq	log2_psm	20.0651	0.576089	0.3951
mean_psm	protein_mean_complete8	lfq	log2_psm	20.1253	0.599881	0.39551
mean_psm	protein_mean_complete8	lfq	log2_psm	20.1855	0.623722	0.399861
mean_psm	protein_mean_complete8	lfq	log2_psm	20.2458	0.648038	0.403802
mean_psm	protein_mean_complete8	lfq	log2_psm	20.306	0.672354	0.405638
mean_psm	protein_mean_complete8	lfq	log2_psm	20.3662	0.696891	0.409435
mean_psm	protein_mean_complete8	lfq	log2_psm	20.4264	0.721663	0.411395
mean_psm	protein_mean_complete8	lfq	log2_psm	20.4866	0.746436	0.411395
mean_psm	protein_mean_complete8	lfq	log2_psm	20.5468	0.771209	0.413499
mean_psm	protein_mean_complete8	lfq	log2_psm	20.6071	0.796236	0.416471
mean_psm	protein_mean_complete8	lfq	log2_psm	20.6673	0.821367	0.418544
mean_psm	protein_mean_complete8	lfq	log2_psm	20.7275	0.846643	0.420233
mean_psm	protein_mean_complete8	lfq	log2_psm	20.7877	0.871977	0.421661
mean_psm	protein_mean_complete8	lfq	log2_psm	20.8479	0.897425	0.423297
mean_psm	protein_mean_complete8	lfq	log2_psm	20.9081	0.922956	0.424589
mean_psm	protein_mean_complete8	lfq	log2_psm	20.9684	0.94856	0.425817
mean_psm	protein_mean_complete8	lfq	log2_psm	21.0286	0.974239	0.427106
mean_psm	protein_mean_complete8	lfq	log2_psm	21.0888	0.999998	0.428529
mean_psm	protein_mean_complete8	lfq	log2_psm	21.149	1.02585	0.430213
mean_psm	protein_mean_complete8	lfq	log2_psm	21.2092	1.05181	0.431972
mean_psm	protein_mean_complete8	lfq	log2_psm	21.2695	1.07787	0.434637
mean_psm	protein_mean_complete8	lfq	log2_psm	21.3297	1.10416	0.438748
mean_psm	protein_mean_complete8	lfq	log2_psm	21.3899	1.13071	0.444922
mean_psm	protein_mean_complete8	lfq	log2_psm	21.4501	1.15774	0.451323
mean_psm	protein_mean_complete8	lfq	log2_psm	21.5103	1.18507	0.458827
mean_psm	protein_mean_complete8	lfq	log2_psm	21.5705	1.213	0.468027
mean_psm	protein_mean_complete8	lfq	log2_psm	21.6308	1.24143	0.475978
mean_psm	protein_mean_complete8	lfq	log2_psm	21.691	1.27032	0.482292
mean_psm	protein_mean_complete8	lfq	log2_psm	21.7512	1.29952	0.486314
mean_psm	protein_mean_complete8	lfq	log2_psm	21.8114	1.32889	0.489725
mean_psm	protein_mean_complete8	lfq	log2_psm	21.8716	1.3585	0.496185
mean_psm	protein_mean_complete8	lfq	log2_psm	21.9318	1.38865	0.507276
mean_psm	protein_mean_complete8	lfq	log2_psm	21.9921	1.41959	0.519512
mean_psm	protein_mean_complete8	lfq	log2_psm	22.0523	1.45121	0.532375
mean_psm	protein_mean_complete8	lfq	log2_psm	22.1125	1.48371	0.549701
mean_psm	protein_mean_complete8	lfq	log2_psm	22.1727	1.51742	0.572215
mean_psm	protein_mean_complete8	lfq	log2_psm	22.2329	1.55262	0.598742
mean_psm	protein_mean_complete8	lfq	log2_psm	22.2931	1.58953	0.627977
mean_psm	protein_mean_complete8	lfq	log2_psm	22.3534	1.62825	0.65241
mean_psm	protein_mean_complete8	lfq	log2_psm	22.4136	1.6681	0.669492
mean_psm	protein_mean_complete8	lfq	log2_psm	22.4738	1.70888	0.687804
mean_psm	protein_mean_complete8	lfq	log2_psm	22.534	1.75093	0.704794
mean_psm	protein_mean_complete8	lfq	log2_psm	22.5942	1.79376	0.711963
mean_psm	protein_mean_complete8	lfq	log2_psm	22.6544	1.83668	0.719103
mean_psm	protein_mean_complete8	lfq	log2_psm	22.7147	1.88037	0.732658
mean_psm	protein_mean_complete8	lfq	log2_psm	22.7749	1.92491	0.738815
mean_psm	protein_mean_complete8	lfq	log2_psm	22.8351	1.96934	0.743068
mean_psm	protein_mean_complete8	lfq	log2_psm	22.8953	2.0144	0.750832
mean_psm	protein_mean_complete8	lfq	log2_psm	22.9555	2.05977	0.754274
mean_psm	protein_mean_complete8	lfq	log2_psm	23.0157	2.10524	0.770464
mean_psm	protein_mean_complete8	lfq	log2_psm	23.076	2.15256	0.807434
mean_psm	protein_mean_complete8	lfq	log2_psm	23.1362	2.20249	0.849036
mean_psm	protein_mean_complete8	lfq	log2_psm	23.1964	2.25481	0.878979
mean_psm	protein_mean_complete8	lfq	log2_psm	23.2566	2.30835	0.883165
mean_psm	protein_mean_complete8	lfq	log2_psm	23.3168	2.36118	0.901515
mean_psm	protein_mean_complete8	lfq	log2_psm	23.377	2.41692	0.941647
mean_psm	protein_mean_complete8	lfq	log2_psm	23.4373	2.47458	0.977344
mean_psm	protein_mean_complete8	lfq	log2_psm	23.4975	2.53462	0.998192
mean_psm	protein_mean_complete8	lfq	log2_psm	23.5577	2.5948	0.990166
mean_psm	protein_mean_complete8	lfq	log2_psm	23.6179	2.65387	0.977069
mean_psm	protein_mean_complete8	lfq	log2_psm	23.6781	2.71247	0.968708
mean_psm	protein_mean_complete8	lfq	log2_psm	23.7383	2.77054	0.945051
mean_psm	protein_mean_complete8	lfq	log2_psm	23.7986	2.82629	0.913314
mean_psm	protein_mean_complete8	lfq	log2_psm	23.8588	2.88053	0.888648
mean_psm	protein_mean_complete8	lfq	log2_psm	23.919	2.93331	0.857182
mean_psm	protein_mean_complete8	lfq	log2_psm	23.9792	2.98377	0.820871
mean_psm	protein_mean_complete8	lfq	log2_psm	24.0394	3.03217	0.801217
mean_psm	protein_mean_complete8	lfq	log2_psm	24.0996	3.08026	0.796792
mean_psm	protein_mean_complete8	lfq	log2_psm	24.1599	3.12813	0.789067
mean_psm	protein_mean_complete8	lfq	log2_psm	24.2201	3.17529	0.779248
mean_psm	protein_mean_complete8	lfq	log2_psm	24.2803	3.22198	0.776524
mean_psm	protein_mean_complete8	lfq	log2_psm	24.3405	3.26881	0.787036
mean_psm	protein_mean_complete8	lfq	log2_psm	24.4007	3.31676	0.807355
mean_psm	protein_mean_complete8	lfq	log2_psm	24.4609	3.36604	0.832027
mean_psm	protein_mean_complete8	lfq	log2_psm	24.5212	3.41697	0.858759
mean_psm	protein_mean_complete8	lfq	log2_psm	24.5814	3.46947	0.876262
mean_psm	protein_mean_complete8	lfq	log2_psm	24.6416	3.5225	0.879571
mean_psm	protein_mean_complete8	lfq	log2_psm	24.7018	3.5754	0.871505
mean_psm	protein_mean_complete8	lfq	log2_psm	24.762	3.62746	0.857696
mean_psm	protein_mean_complete8	lfq	log2_psm	24.8223	3.67869	0.847563
mean_psm	protein_mean_complete8	lfq	log2_psm	24.8825	3.72953	0.840316
mean_psm	protein_mean_complete8	lfq	log2_psm	24.9427	3.7799	0.837463
mean_psm	protein_mean_complete8	lfq	log2_psm	25.0029	3.83039	0.843192
mean_psm	protein_mean_complete8	lfq	log2_psm	25.0631	3.88144	0.854126
mean_psm	protein_mean_complete8	lfq	log2_psm	25.1233	3.93326	0.866009
mean_psm	protein_mean_complete8	lfq	log2_psm	25.1836	3.98574	0.871094
mean_psm	protein_mean_complete8	lfq	log2_psm	25.2438	4.03817	0.867045
mean_psm	protein_mean_complete8	lfq	log2_psm	25.304	4.09016	0.85695
mean_psm	protein_mean_complete8	lfq	log2_psm	25.3642	4.14137	0.842992
mean_psm	protein_mean_complete8	lfq	log2_psm	25.4244	4.19169	0.831057
mean_psm	protein_mean_complete8	lfq	log2_psm	25.4846	4.24146	0.822127
mean_psm	protein_mean_complete8	lfq	log2_psm	25.5449	4.2907	0.810901
mean_psm	protein_mean_complete8	lfq	log2_psm	25.6051	4.33912	0.801316
mean_psm	protein_mean_complete8	lfq	log2_psm	25.6653	4.38721	0.800339
mean_psm	protein_mean_complete8	lfq	log2_psm	25.7255	4.43551	0.80727
mean_psm	protein_mean_complete8	lfq	log2_psm	25.7857	4.48443	0.819486
mean_psm	protein_mean_complete8	lfq	log2_psm	25.8459	4.5342	0.830143
mean_psm	protein_mean_complete8	lfq	log2_psm	25.9062	4.58441	0.83408
mean_psm	protein_mean_complete8	lfq	log2_psm	25.9664	4.63465	0.834889
mean_psm	protein_mean_complete8	lfq	log2_psm	26.0266	4.68495	0.834063
mean_psm	protein_mean_complete8	lfq	log2_psm	26.0868	4.7351	0.830157
mean_psm	protein_mean_complete8	lfq	log2_psm	26.147	4.78493	0.820753
mean_psm	protein_mean_complete8	lfq	log2_psm	26.2072	4.83395	0.801601
mean_psm	protein_mean_complete8	lfq	log2_psm	26.2675	4.88147	0.778226
mean_psm	protein_mean_complete8	lfq	log2_psm	26.3277	4.92768	0.754618
mean_psm	protein_mean_complete8	lfq	log2_psm	26.3879	4.97236	0.730701
mean_psm	protein_mean_complete8	lfq	log2_psm	26.4481	5.01568	0.709524
mean_psm	protein_mean_complete8	lfq	log2_psm	26.5083	5.05781	0.698227
mean_psm	protein_mean_complete8	lfq	log2_psm	26.5685	5.09977	0.701624
mean_psm	protein_mean_complete8	lfq	log2_psm	26.6288	5.14231	0.702219
mean_psm	protein_mean_complete8	lfq	log2_psm	26.689	5.18434	0.688381
mean_psm	protein_mean_complete8	lfq	log2_psm	26.7492	5.22521	0.682559
mean_psm	protein_mean_complete8	lfq	log2_psm	26.8094	5.26654	0.672508
mean_psm	protein_mean_complete8	lfq	log2_psm	26.8696	5.3062	0.654924
mean_psm	protein_mean_complete8	lfq	log2_psm	26.9298	5.34542	0.651148
mean_psm	protein_mean_complete8	lfq	log2_psm	26.9901	5.38462	0.654652
mean_psm	protein_mean_complete8	lfq	log2_psm	27.0503	5.42426	0.65146
mean_psm	protein_mean_complete8	lfq	log2_psm	27.1105	5.46308	0.641189
mean_psm	protein_mean_complete8	lfq	log2_psm	27.1707	5.50148	0.641497
mean_psm	protein_mean_complete8	lfq	log2_psm	27.2309	5.54034	0.650149
mean_psm	protein_mean_complete8	lfq	log2_psm	27.2911	5.57978	0.660401
mean_psm	protein_mean_complete8	lfq	log2_psm	27.3514	5.61987	0.669427
mean_psm	protein_mean_complete8	lfq	log2_psm	27.4116	5.6604	0.677299
mean_psm	protein_mean_complete8	lfq	log2_psm	27.4718	5.70144	0.688037
mean_psm	protein_mean_complete8	lfq	log2_psm	27.532	5.74326	0.701612
mean_psm	protein_mean_complete8	lfq	log2_psm	27.5922	5.78594	0.715237
mean_psm	protein_mean_complete8	lfq	log2_psm	27.6524	5.8294	0.723464
mean_psm	protein_mean_complete8	lfq	log2_psm	27.7127	5.87307	0.730999
mean_psm	protein_mean_complete8	lfq	log2_psm	27.7729	5.91744	0.740069
mean_psm	protein_mean_complete8	lfq	log2_psm	27.8331	5.9622	0.74585
mean_psm	protein_mean_complete8	lfq	log2_psm	27.8933	6.00727	0.750261
mean_psm	protein_mean_complete8	lfq	log2_psm	27.9535	6.05256	0.75559
mean_psm	protein_mean_complete8	lfq	log2_psm	28.0137	6.09826	0.759754
mean_psm	protein_mean_complete8	lfq	log2_psm	28.074	6.14406	0.763195
mean_psm	protein_mean_complete8	lfq	log2_psm	28.1342	6.19018	0.765567
mean_psm	protein_mean_complete8	lfq	log2_psm	28.1944	6.23626	0.766986
mean_psm	protein_mean_complete8	lfq	log2_psm	28.2546	6.28255	0.76845
mean_psm	protein_mean_complete8	lfq	log2_psm	28.3148	6.3288	0.771706
mean_psm	protein_mean_complete8	lfq	log2_psm	28.3751	6.37549	0.781072
mean_psm	protein_mean_complete8	lfq	log2_psm	28.4353	6.42287	0.783243
mean_psm	protein_mean_complete8	lfq	log2_psm	28.4955	6.46982	0.787671
mean_psm	protein_mean_complete8	lfq	log2_psm	28.5557	6.51773	0.802155
mean_psm	protein_mean_complete8	lfq	log2_psm	28.6159	6.56642	0.815758
mean_psm	protein_mean_complete8	lfq	log2_psm	28.6761	6.61598	0.831372
mean_psm	protein_mean_complete8	lfq	log2_psm	28.7364	6.66655	0.847239
mean_psm	protein_mean_complete8	lfq	log2_psm	28.7966	6.71802	0.860606
mean_psm	protein_mean_complete8	lfq	log2_psm	28.8568	6.7702	0.870974
mean_psm	protein_mean_complete8	lfq	log2_psm	28.917	6.82291	0.878507
mean_psm	protein_mean_complete8	lfq	log2_psm	28.9772	6.876	0.883266
mean_psm	protein_mean_complete8	lfq	log2_psm	29.0374	6.92929	0.88588
mean_psm	protein_mean_complete8	lfq	log2_psm	29.0977	6.98269	0.887316
mean_psm	protein_mean_complete8	lfq	log2_psm	29.1579	7.03615	0.887783
mean_psm	protein_mean_complete8	lfq	log2_psm	29.2181	7.08961	0.887553
mean_psm	protein_mean_complete8	lfq	log2_psm	29.2783	7.14304	0.886762
mean_psm	protein_mean_complete8	lfq	log2_psm	29.3385	7.1964	0.885855
mean_psm	protein_mean_complete8	lfq	log2_psm	29.3987	7.24973	0.885177
mean_psm	protein_mean_complete8	lfq	log2_psm	29.459	7.30301	0.884209
mean_psm	protein_mean_complete8	lfq	log2_psm	29.5192	7.35622	0.883106
mean_psm	protein_mean_complete8	lfq	log2_psm	29.5794	7.40936	0.882373
mean_psm	protein_mean_complete8	lfq	log2_psm	29.6396	7.46248	0.881857
mean_psm	protein_mean_complete8	lfq	log2_psm	29.6998	7.51557	0.881187
mean_psm	protein_mean_complete8	lfq	log2_psm	29.76	7.56861	0.880504
mean_psm	protein_mean_complete8	lfq	log2_psm	29.8203	7.62161	0.880125
mean_psm	protein_mean_complete8	lfq	log2_psm	29.8805	7.6746	0.879886
mean_psm	protein_mean_complete8	lfq	log2_psm	29.9407	7.72758	0.879688
mean_psm	protein_mean_complete8	lfq	log2_psm	30.0009	7.78055	0.879601
mean_psm	protein_mean_complete8	lfq	log2_psm	30.0611	7.83351	0.879611
mean_psm	protein_mean_complete8	lfq	log2_psm	30.1213	7.88648	0.879875
mean_psm	protein_mean_complete8	lfq	log2_psm	30.1816	7.93948	0.880182
mean_psm	protein_mean_complete8	lfq	log2_psm	30.2418	7.99249	0.880257
mean_psm	protein_mean_complete8	lfq	log2_psm	30.302	8.04549	0.880257
mean_psm	protein_mean_complete8	lfq	log2_psm	30.3622	8.0985	0.880823
mean_psm	protein_mean_complete8	lfq	log2_psm	30.4224	8.15158	0.881637
mean_psm	protein_mean_complete8	lfq	log2_psm	30.4826	8.20468	0.881884
mean_psm	protein_mean_complete8	lfq	log2_psm	30.5429	8.25778	0.88217
mean_psm	protein_mean_complete8	lfq	log2_psm	30.6031	8.31092	0.883069
mean_psm	protein_mean_complete8	lfq	log2_psm	30.6633	8.36414	0.883944
mean_psm	protein_mean_complete8	lfq	log2_psm	30.7235	8.41738	0.884767
mean_psm	protein_mean_complete8	lfq	log2_psm	30.7837	8.47069	0.885566
mean_psm	protein_mean_complete8	lfq	log2_psm	30.8439	8.52403	0.887057
mean_psm	protein_mean_complete8	lfq	log2_psm	30.9042	8.57752	0.888646
mean_psm	protein_mean_complete8	lfq	log2_psm	30.9644	8.63105	0.888982
mean_psm	protein_mean_complete8	lfq	log2_psm	31.0246	8.68459	0.888982
mean_psm	protein_mean_complete8	lfq	log2_psm	31.0848	8.73812	0.889204
mean_psm	protein_mean_complete8	lfq	log2_psm	31.145	8.79168	0.890911
mean_psm	protein_mean_complete8	lfq	log2_psm	31.2052	8.84541	0.893418
mean_psm	protein_mean_complete8	lfq	log2_psm	31.2655	8.89927	0.895379
mean_psm	protein_mean_complete8	lfq	log2_psm	31.3257	8.95325	0.896317
mean_psm	protein_mean_complete8	lfq	log2_psm	31.3859	9.00722	0.896317
mean_psm	protein_mean_complete8	lfq	log2_psm	31.4461	9.0612	0.896317
mean_psm	protein_mean_complete8	lfq	log2_psm	31.5063	9.11517	0.896317
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	19.5232	-14.511	0.0402771
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	19.5834	-14.5085	0.0402771
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	19.6436	-14.5061	0.0402771
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	19.7038	-14.5037	0.0402771
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	19.764	-14.5013	0.0404542
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	19.8242	-14.4988	0.0439623
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	19.8845	-14.496	0.0472933
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	19.9447	-14.4931	0.0472933
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	20.0049	-14.4903	0.0472933
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	20.0651	-14.4874	0.0472933
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	20.1253	-14.4846	0.047958
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	20.1855	-14.4817	0.0550071
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	20.2458	-14.478	0.0613914
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	20.306	-14.4743	0.0656906
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	20.3662	-14.4701	0.0750676
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	20.4264	-14.4652	0.0801455
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	20.4866	-14.4604	0.0801455
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	20.5468	-14.4556	0.0862916
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	20.6071	-14.45	0.0951946
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	20.6673	-14.4441	0.102154
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	20.7275	-14.4377	0.108187
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	20.7877	-14.4311	0.113778
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	20.8479	-14.424	0.120418
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	20.9081	-14.4166	0.125608
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	20.9684	-14.4089	0.129898
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	21.0286	-14.4009	0.133217
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	21.0888	-14.3928	0.135029
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	21.149	-14.3847	0.13478
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	21.2092	-14.3766	0.133008
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	21.2695	-14.3687	0.128985
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	21.3297	-14.3611	0.122135
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	21.3899	-14.3539	0.112219
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	21.4501	-14.3475	0.10276
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	21.5103	-14.3416	0.0933137
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	21.5705	-14.3363	0.0845542
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	21.6308	-14.3314	0.0815876
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	21.691	-14.3265	0.0842183
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	21.7512	-14.3212	0.0944255
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	21.8114	-14.3151	0.111374
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	21.8716	-14.3078	0.134065
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	21.9318	-14.299	0.161493
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	21.9921	-14.2884	0.187394
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	22.0523	-14.2764	0.217103
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	22.1125	-14.2622	0.263932
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	22.1727	-14.2446	0.32679
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	22.2329	-14.2229	0.392967
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	22.2931	-14.1973	0.455262
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	22.3534	-14.168	0.500273
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	22.4136	-14.137	0.52546
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	22.4738	-14.1048	0.558853
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	22.534	-14.0697	0.596706
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	22.5942	-14.0329	0.627301
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	22.6544	-13.9942	0.666222
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	22.7147	-13.9527	0.701766
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	22.7749	-13.9097	0.713586
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	22.8351	-13.8667	0.704343
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	22.8953	-13.8248	0.691001
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	22.9555	-13.7835	0.681813
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	23.0157	-13.7427	0.679323
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	23.076	-13.7017	0.691516
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	23.1362	-13.6594	0.706811
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	23.1964	-13.6166	0.709594
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	23.2566	-13.574	0.699721
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	23.3168	-13.5323	0.678782
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	23.377	-13.4922	0.670063
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	23.4373	-13.4516	0.688577
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	23.4975	-13.4093	0.71874
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	23.5577	-13.365	0.745234
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	23.6179	-13.3196	0.755784
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	23.6781	-13.274	0.751492
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	23.7383	-13.2291	0.732257
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	23.7986	-13.1858	0.703379
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	23.8588	-13.1443	0.676965
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	23.919	-13.1043	0.66314
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	23.9792	-13.0645	0.673104
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	24.0394	-13.0232	0.703838
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	24.0996	-12.9797	0.734216
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	24.1599	-12.9348	0.749178
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	24.2201	-12.8895	0.756494
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	24.2803	-12.8437	0.747277
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	24.3405	-12.7995	0.6927
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	24.4007	-12.7603	0.648953
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	24.4609	-12.7213	0.642092
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	24.5212	-12.6829	0.644476
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	24.5814	-12.6437	0.67201
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	24.6416	-12.602	0.710125
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	24.7018	-12.5582	0.736147
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	24.762	-12.5134	0.746296
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	24.8223	-12.4683	0.748331
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	24.8825	-12.4232	0.743094
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	24.9427	-12.3788	0.73607
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	25.0029	-12.3346	0.727381
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	25.0631	-12.2912	0.723886
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	25.1233	-12.2474	0.721389
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	25.1836	-12.2043	0.712881
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	25.2438	-12.1615	0.715779
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	25.304	-12.1181	0.728653
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	25.3642	-12.0738	0.74699
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	25.4244	-12.0282	0.769315
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	25.4846	-11.9811	0.792867
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	25.5449	-11.9327	0.825782
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	25.6051	-11.8817	0.870179
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	25.6653	-11.8279	0.898356
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	25.7255	-11.7735	0.907031
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	25.7857	-11.7186	0.913134
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	25.8459	-11.6635	0.912261
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	25.9062	-11.6088	0.898612
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	25.9664	-11.5553	0.884365
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	26.0266	-11.5023	0.877054
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	26.0868	-11.4497	0.870221
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	26.147	-11.3975	0.86235
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	26.2072	-11.3458	0.850616
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	26.2675	-11.295	0.836337
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	26.3277	-11.2451	0.812472
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	26.3879	-11.1972	0.779529
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	26.4481	-11.1512	0.753074
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	26.5083	-11.1065	0.746539
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	26.5685	-11.0613	0.759166
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	26.6288	-11.015	0.754108
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	26.689	-10.9705	0.703029
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	26.7492	-10.9304	0.66805
mean_nsaf	protein_mean_complete8	lfq	log2_nsaf	26.8094	-10.89	0.63457
