feature	first_member_id	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance	prior_variance	prior_sd	notrend_se	notrend_t	notrend_p	notrend_q	hit_q05_trend	hit_q05_notrend	hit_q10_trend	hit_q10_notrend
sp|P62330|ARF6_HUMAN	psvid_88144_sp|P62330|ARF6_HUMAN	-0.5335105954848439	-1.1506841794119949	0.08366298844230702	0.27978098586488626	-1.9068865378238766	0.08346591618980809	1.0	0.3103076498081592	3.6836717919866935	0.23185302922986906	0.4815111932550157	0.26358376606733	-2.0240646965661897	0.07338448769938273	1.0	False	False	False	False
sp|O75381|PEX14_HUMAN	psvid_55422_sp|O75381|PEX14_HUMAN	-0.5594332418677337	-1.2075935790775265	0.08872709534205914	0.29382809450327685	-1.903947418008031	0.08388042513068265	1.0	0.32312306947265923	3.5183565826838246	0.2579606894234841	0.5078983061829249	0.26862712481428974	-2.082564231942278	0.06673926342594802	1.0	False	False	False	False
sp|P18085|ARF4_HUMAN	psvid_37945_sp|P18085|ARF4_HUMAN	-0.40751259756242353	-0.8817006064789026	0.06667541135405547	0.2149618714653538	-1.8957436255299063	0.08504750553237451	1.0	0.2072910698318945	4.376637659072722	0.1542007131221501	0.39268398633271273	0.22769629565268795	-1.7897199266869708	0.10684976824714595	1.0	False	False	False	False
sp|Q14257|RCN2_HUMAN	psvid_77669_sp|Q14257|RCN2_HUMAN	-0.7509380337152768	-1.6276799853935349	0.12580391796298118	0.3974501404107428	-1.8893892777071957	0.08596176577255214	1.0	0.4368073991826992	2.352191665759768	0.4722830114019506	0.6872285001380186	0.31737409297385377	-2.3660974551478002	0.04196436323892782	1.0	False	False	False	False
sp|Q6P2S7|TTC41_HUMAN	psvid_32133_sp|Q6P2S7|TTC41_HUMAN	-1.05720467262397	-2.310048570386622	0.19563922513868182	0.5679470249203277	-1.8614494420008205	0.09009021171372784	1.0	0.8751438657518991	1.0286023363119852	0.4942547864491489	0.7030325642878492	0.5393297649629407	-1.9602194080584714	0.08135749256127568	1.0	False	False	False	False
sp|Q969X5|ERGI1_HUMAN	psvid_44747_sp|Q969X5|ERGI1_HUMAN	-0.33036940755088473	-0.7230173798921884	0.06227856479041899	0.177997632530665	-1.8560325935457007	0.09091142018530042	1.0	0.14527307741587986	5.056223006839946	0.11617162602061495	0.34083958986686824	0.2112244837865264	-1.564067771067543	0.15196944540176296	1.0	False	False	False	False
sp|Q96S06|LMF1_HUMAN	psvid_52093_sp|Q96S06|LMF1_HUMAN	-0.8304820237218404	-1.8303009802046235	0.16933693276094275	0.4532441773531469	-1.8323059957916839	0.0945899843975253	1.0	0.582433068298723	2.1039628874017873	0.5003632219679508	0.7073635712757272	0.38704553637572275	-2.1456959082862377	0.06021834674016633	1.0	False	False	False	False
sp|P11215|ITAM_HUMAN	psvid_23094_sp|P11215|ITAM_HUMAN	0.9342413985415515	-0.1933555050149126	2.0618383020980158	0.5111692748218123	1.8276556212562214	0.0953267608801946	1.0	0.7349891966047681	1.1133613244510647	0.5005710010027531	0.7075104246601269	0.46503660308443046	2.008963149018904	0.07520019657419198	1.0	False	False	False	False
sp|P46783|RS10_HUMAN	psvid_64450_sp|P46783|RS10_HUMAN	0.5657586014584484	-0.11948601996928343	1.25100322288618	0.31063937396953034	1.8212713804720129	0.09634678837402334	1.0	0.5044094019967233	5.054656945173901	0.11623197759601567	0.340928112064722	0.3489485802930838	1.6213236946923948	0.13912701245262932	1.0	False	False	False	False
sp|Q6UWM9|UD2A3_HUMAN	psvid_26922_sp|Q6UWM9|UD2A3_HUMAN	-0.3447397599809363	-0.767527880523402	0.07804836056152942	0.19166095286297244	-1.798695847178675	0.10003417451290617	1.0	0.2144241361488441	5.303382859669924	0.10781603480617405	0.32835352108082233	0.22987006320147557	-1.4997157749888477	0.16765475813151934	1.0	False	False	False	False
