feature	accession	entry	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance	prior_variance	prior_sd	notrend_se	notrend_t	notrend_p	notrend_q	hit_q05_trend	hit_q05_notrend	hit_q10_trend	hit_q10_notrend
psvid_27932_sp|P33947|ERD22_HUMAN	P33947	ERD22_HUMAN	0.3923132469556263	-1.358118856696822	2.1427453506080747	0.7859438793137085	0.49916190873347965	0.6284291643772084	0.9999440583760631	1.3899576726804388	20.643571583647518	0.19889189217394734	0.4459729724702466	0.7814647212799353	0.502022978482086	0.6265222535031327	0.9999441429887896	False	False	False	False
psvid_52711_sp|Q8NBJ5|GT251_HUMAN	Q8NBJ5	GT251_HUMAN	-0.11034752147553384	-0.6030270409607315	0.38233199800966383	0.221213066187852	-0.4988291305624225	0.628655398144153	0.9999440583760631	0.25715984251109725	25.42553737797242	0.14509992787893755	0.38091984442785015	0.225414035872568	-0.48953261072844617	0.6350271519574371	0.9999441429887896	False	False	False	False
psvid_67434_sp|P49326|FMO5_HUMAN	P49326	FMO5_HUMAN	-0.11076478283890445	-0.6053490117358854	0.3838194460580765	0.22206828056659805	-0.4987870512451967	0.628684007946618	0.9999440583760631	0.2646968889612976	29.26525551674876	0.14113349652339585	0.37567738356653285	0.22801692622849595	-0.4857743882044396	0.6375972026806158	0.9999441429887896	False	False	False	False
psvid_77737_sp|P62424|RL7A_HUMAN	P62424	RL7A_HUMAN	0.130455448915046	-0.4535532563034599	0.7144641541335519	0.26221986352664806	0.49750406838186956	0.6295566194258135	0.9999440583760631	0.36891470134656346	28.49070677483276	0.13963221925839361	0.3736739477919134	0.2679665269066934	0.4868348685971174	0.6368714835664253	0.9999441429887896	False	False	False	False
psvid_64365_sp|O95864|FADS2_HUMAN	O95864	FADS2_HUMAN	-0.1335143194541395	-0.7312357235918888	0.4642070846836098	0.2683768642820404	-0.4974881862910051	0.6295674252636523	0.9999440583760631	0.36551046248103336	23.701963512015617	0.15960889157166885	0.39951081533754357	0.2665630333862459	-0.500873349759189	0.6273026865487048	0.9999441429887896	False	False	False	False
psvid_89405_sp|Q9Y679|AUP1_HUMAN	Q9Y679	AUP1_HUMAN	0.12889963109201474	-0.44908189237605056	0.70688115456008	0.2595136593863185	0.496696903726873	0.6301059131056883	0.9999440583760631	0.3575196666198548	25.455597414586343	0.14492405555723648	0.38068892229382834	0.26329109836272363	0.489570790252984	0.6350010689801571	0.9999441429887896	False	False	False	False
psvid_37557_sp|Q9Y673|ALG5_HUMAN	Q9Y673	ALG5_HUMAN	-0.1098870387517783	-0.6031689910503741	0.3833949135468176	0.221483558474528	-0.49614084001822645	0.6304844644994314	0.9999440583760631	0.26285988218776746	26.261417291765376	0.14128502767303464	0.37587900669368945	0.22737835993140587	-0.48327835060877544	0.6393069024492712	0.9999441429887896	False	False	False	False
psvid_64624_sp|Q99943|PLCA_HUMAN	Q99943	PLCA_HUMAN	0.18534188517061434	-0.6471796320042661	1.0178634023454949	0.3738020968966844	0.4958289070856689	0.6306968681189319	0.9999440583760631	0.6013759144648523	23.943354944157278	0.1571431025031783	0.39641279306195243	0.37347969106683404	0.4962569307080408	0.630441423133963	0.9999441429887896	False	False	False	False
psvid_89287_sp|P61803|DAD1_HUMAN	P61803	DAD1_HUMAN	-0.22144755621423062	-1.217546583046059	0.7746514706175978	0.44724838609579043	-0.49513327068060475	0.6311706728612713	0.9999440583760631	0.7514868577670851	24.160314209154215	0.15502525118066673	0.3937324614261145	0.4476874164834945	-0.49464771190948814	0.6315373618523639	0.9999441429887896	False	False	False	False
psvid_66518_sp|Q02543|RL18A_HUMAN	Q02543	RL18A_HUMAN	-0.18463244409542323	-1.0159738364504958	0.6467089482596494	0.373272220943759	-0.49463215780860864	0.6315120943070185	0.9999440583760631	0.610186924708557	27.209595891821547	0.1392882496921073	0.37321341038621225	0.37774369030705796	-0.48877704335799854	0.6355434380721285	0.9999441429887896	False	False	False	False
psvid_51814_sp|P02790|HEMO_HUMAN	P02790	HEMO_HUMAN	-0.12221137398597737	-0.6725185536543847	0.42809580568243	0.24708788115819988	-0.49460691237920573	0.6315292970899052	0.9999440583760631	0.33196981070439385	26.83567321658844	0.13981391376844995	0.3739169878040445	0.2530536698584882	-0.48294645975424894	0.639534403518105	0.9999441429887896	False	False	False	False
psvid_36339_sp|Q9NRG7|D39U1_HUMAN	Q9NRG7	D39U1_HUMAN	-0.14456546083959587	-0.795574401764389	0.5064434800851972	0.2923029641827976	-0.49457405005714866	0.6315516905340197	0.9999440583760631	0.4100258938429627	22.36307577547705	0.17499026226499	0.418318374285651	0.2853332733606666	-0.5066547589662367	0.6233828409268983	0.9999441429887896	False	False	False	False
psvid_5656_sp|P23528|COF1_HUMAN	P23528	COF1_HUMAN	0.1031372257033949	-0.3625638736235345	0.5688383250303243	0.20909975762095512	0.49324411886864333	0.6324582761217002	0.9999440583760631	0.20332182098807372	24.053779324800836	0.15605277015129965	0.3950351505262534	0.2082605649640657	0.49523166193845053	0.6311395614125701	0.9999441429887896	False	False	False	False
psvid_881771_sp|P02763|A1AG1_HUMAN	P02763	A1AG1_HUMAN	-0.15207447084087988	-0.839140985690695	0.5349920440089352	0.30849281208957446	-0.4929595273575557	0.6326523590599975	0.9999440583760631	0.47411044393890583	27.53563703693542	0.13907974883040813	0.37293397382165133	0.31371415838471306	-0.4847548852238551	0.638295258594137	0.9999441429887896	False	False	False	False
psvid_67941_sp|O43175|SERA_HUMAN	O43175	SERA_HUMAN	0.10180791272354295	-0.35910069493962465	0.5627165203867106	0.20694792923416072	0.4919494150064566	0.6333414615753558	0.9999440583760631	0.21744445066821697	25.880848852141465	0.14275540013524285	0.3778298560665142	0.21249833846850133	0.4790998059433484	0.6421740227627525	0.9999441429887896	False	False	False	False
psvid_104963_sp|Q99470|SDF2_HUMAN	Q99470	SDF2_HUMAN	-0.12937924000455592	-0.7156370253350154	0.45687854532590355	0.2632297003231669	-0.4915069988140287	0.6336433954491455	0.9999440583760631	0.3410295280036785	22.62730776105191	0.17173135752539498	0.41440482324098854	0.2566431530328318	-0.5041211443813766	0.6250991457997229	0.9999441429887896	False	False	False	False
psvid_51310_sp|P20851|C4BPB_HUMAN	P20851	C4BPB_HUMAN	-0.15259194740189486	-0.8444375822882886	0.5392536874844989	0.31063863661679664	-0.49122011693005224	0.6338392201811994	0.9999440583760631	0.4631104354545948	23.56702021917978	0.16103164572381745	0.4012874851323144	0.3087443559054647	-0.4942339656845984	0.6318192901682941	0.9999441429887896	False	False	False	False
psvid_46901_sp|P07357|CO8A_HUMAN	P07357	CO8A_HUMAN	-0.10388260289884421	-0.5749370236531403	0.36717181785545183	0.21150339852828226	-0.49116280694162473	0.6338783433630426	0.9999440583760631	0.229723519594902	25.609684171621765	0.14407046351081987	0.3795661516927186	0.21634033305372724	-0.48018139489988393	0.6414312932021109	0.9999441429887896	False	False	False	False
psvid_25441_sp|Q9Y617|SERC_HUMAN	Q9Y617	SERC_HUMAN	-0.1099917156882464	-0.6092198494842611	0.3892364181077683	0.22415339350750832	-0.4906984184674504	0.6341954059626959	0.9999440583760631	0.25176180641043827	24.089638763789488	0.15570416416252736	0.3945936696939364	0.22357807863548845	-0.49196109189028275	0.6333691386321244	0.9999441429887896	False	False	False	False
psvid_68699_sp|P39656|OST48_HUMAN	P39656	OST48_HUMAN	-0.11510348270689086	-0.6381838667476257	0.407976901333844	0.2348630520247283	-0.4900876562515752	0.6346125238009601	0.9999440583760631	0.3014815039977823	27.268058706545766	0.13923435914156893	0.37314120536543394	0.24133184097626234	-0.47695108213347015	0.6436507837287574	0.9999441429887896	False	False	False	False
