feature	accession	entry	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance	prior_variance	prior_sd	notrend_se	notrend_t	notrend_p	notrend_q	hit_q05_trend	hit_q05_notrend	hit_q10_trend	hit_q10_notrend
psvid_46314_sp|Q13370|PDE3B_HUMAN	Q13370	PDE3B_HUMAN	0.010370161649120746	-0.42210022400452896	0.44284054730277045	0.1866440851049165	0.055561158786743566	0.9570906340913474	0.9992411296806205	0.31692658391828166	22.226049020164034	0.05038404582596534	0.224463907624289	0.17265493202819437	0.060062933200351956	0.9540539089028788	0.9996451897704158	False	False	False	False
psvid_52725_sp|Q9Y5Y5|PEX16_HUMAN	Q9Y5Y5	PEX16_HUMAN	0.009997967515855244	-0.41008314388878747	0.43007907892049796	0.18129716463584253	0.055146849846975717	0.957410233891723	0.9992411296806205	0.21714070008476027	20.89120828189609	0.07738845670410437	0.27818780833117823	0.1284608067732567	0.07782893294063171	0.9404918399219804	0.9996451897704158	False	False	False	False
psvid_39462_sp|Q9NZB2|F120A_HUMAN	Q9NZB2	F120A_HUMAN	-0.004436728392484213	-0.19766968878972696	0.18879623200475854	0.08339481800805143	-0.05320148779575087	0.958911004148465	0.9992411296806205	0.06716105340900178	24.69802675599294	0.019800878364247685	0.140715593891536	0.07651633302517322	-0.05798406976749091	0.9556420540198302	0.9996451897704158	False	False	False	False
psvid_44389_sp|P25325|THTM_HUMAN	P25325	THTM_HUMAN	0.0059746572868597525	-0.25617718674639567	0.2681265013201152	0.11313859332634005	0.05280830449806184	0.9592143510798194	0.9992411296806205	0.16441781820179377	24.14086668319107	0.024702718666210603	0.15717098544645766	0.10713930894412348	0.05576531476393715	0.9573373151604351	0.9996451897704158	False	False	False	False
psvid_41467_sp|P06733|ENOA_HUMAN	P06733	ENOA_HUMAN	-0.0030712804209622746	-0.1446977988118002	0.13855523796987565	0.06112268684409396	-0.05024779798696039	0.9611899924635938	0.9992411296806205	0.04862251556317336	26.654022714770733	0.010673724013573258	0.10331371648321078	0.07292983546009943	-0.04211281160290838	0.9677736575958859	0.9996451897704158	False	False	False	False
psvid_18407_sp|Q9H0U4|RAB1B_HUMAN	Q9H0U4	RAB1B_HUMAN	-0.007171901324259267	-0.338987866708416	0.3246440640598975	0.1432039957804864	-0.050081712351468764	0.9613181512527539	0.9992411296806205	0.20200800905430724	22.807812836397723	0.04114485782349965	0.20284195281918296	0.12214056384819971	-0.058718423251858734	0.9550810196884744	0.9996451897704158	False	False	False	False
psvid_35221_sp|Q5BJD5|TM41B_HUMAN	Q5BJD5	TM41B_HUMAN	0.009851138518428115	-0.4471682710343847	0.46687054807124095	0.19723886860426007	0.04994521915552777	0.9614234761486338	0.9992411296806205	0.3591980580943513	22.510153544049864	0.045701795038916845	0.2137797816420366	0.19221494177382759	0.05125063862110988	0.9607875417547573	0.9996451897704158	False	False	False	False
psvid_30062_sp|Q99613|EIF3C_HUMAN	Q99613	EIF3C_HUMAN	0.00855387767760174	-0.39157170477733855	0.408679460132542	0.1726848259251296	0.04953462258062221	0.9617403176329307	0.9992411296806205	0.16242036819791694	20.762759888307762	0.0804884565315724	0.2837048757627764	0.10637580196993175	0.08041187487375732	0.9385217948136414	0.9996451897704158	False	False	False	False
psvid_58179_sp|Q14032|BAAT_HUMAN	Q14032	BAAT_HUMAN	0.006944237244065121	-0.3201756959813343	0.3340641704694645	0.14117729833490344	0.04918805874576145	0.9620077531900831	0.9992411296806205	0.24252171504165548	23.828832831244178	0.027980575051170988	0.1672739521000535	0.13933933377651034	0.04983687703863396	0.9618681683906117	0.9996451897704158	False	False	False	False
psvid_79221_sp|Q9Y2R0|COA3_HUMAN	Q9Y2R0	COA3_HUMAN	0.004878111510121741	-0.22692490390462827	0.23668112692487175	0.1000407500070907	0.04876124489046703	0.9623371229557295	0.9992411296806205	0.11414018204840151	24.171965773204256	0.024396828323263443	0.15619484089835822	0.08933984502636176	0.05460174582441175	0.9582264495920205	0.9996451897704158	False	False	False	False
