feature	accession	entry	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance	prior_variance	prior_sd	notrend_se	notrend_t	notrend_p	notrend_q	hit_q05_trend	hit_q05_notrend	hit_q10_trend	hit_q10_notrend
psvid_69158_sp|Q9BSJ8|ESYT1_HUMAN	Q9BSJ8	ESYT1_HUMAN	0.003499368446429507	-0.3659472257192636	0.3729459626121226	0.16222750384091467	0.02157074702857474	0.983281248554116	0.9999394394164971	0.20139469113933678	27.864378428830072	0.06930226482764351	0.26325323327101513	0.17418032228694733	0.020090492430394027	0.9844345009743364	0.9999395271090271	False	False	False	False
psvid_37035_sp|Q9HCC0|MCCB_HUMAN	Q9HCC0	MCCB_HUMAN	-0.007937519376052471	-0.8520303836446241	0.8361553448925192	0.370649183245155	-0.021415181079199715	0.9834018017813937	0.9999394394164971	0.6401726516297427	24.68471713622865	0.08835432369330518	0.29724455199936833	0.3726450505904738	-0.021300482492589378	0.9834971916151495	0.9999395271090271	False	False	False	False
psvid_61920_sp|O95954|FTCD_HUMAN	O95954	FTCD_HUMAN	0.004361773627249654	-0.4597175036174364	0.4684410508719357	0.20378161260822453	0.021404156986603487	0.983410344734379	0.9999394394164971	0.3010903008773076	27.210013410454952	0.07256242472488776	0.2693741352188212	0.2122777024312342	0.020547488395125338	0.9840804895414205	0.9999395271090271	False	False	False	False
psvid_74784_sp|P02792|FRIL_HUMAN	P02792	FRIL_HUMAN	0.010993829819534895	-1.1676239890731235	1.1896116487121933	0.5175422639181945	0.02124238074066283	0.983535711035196	0.9999394394164971	0.9347800308265748	27.919474294832792	0.06903959315574222	0.2627538642070602	0.5246249927930652	0.020955596798781062	0.9837643519426237	0.9999395271090271	False	False	False	False
psvid_30483_sp|P26373|RL13_HUMAN	P26373	RL13_HUMAN	0.003749607462525617	-0.3983255525669056	0.40582476749195684	0.1765550166061539	0.02123761496332879	0.9835394042168102	0.9999394394164971	0.23680664347374528	27.518620612493258	0.07099155069222417	0.26644239657423924	0.18681376711442343	0.020071365833702087	0.9844493174516727	0.9999395271090271	False	False	False	False
psvid_50381_sp|P50579|MAP2_HUMAN	P50579	MAP2_HUMAN	-0.0060015709686345176	-0.6533743537610207	0.6413712118237517	0.28426752950347756	-0.02111240414660549	0.9836364349768938	0.9999394394164971	0.4607199193868055	24.2633128471369	0.09171398288988553	0.3028431654997113	0.28425719864673904	-0.02111317144194113	0.9836422889313381	0.9999395271090271	False	False	False	False
psvid_25706_sp|P22413|ENPP1_HUMAN	P22413	ENPP1_HUMAN	0.004608344549786203	-0.4933917509405634	0.5026084400401358	0.21867656565187707	0.021073792411403027	0.9836663567788021	0.9999394394164971	0.32150735757310844	25.147775809217592	0.0849726517279923	0.2915006890694983	0.22090213821632887	0.020861475524846497	0.9838372618968186	0.9999395271090271	False	False	False	False
psvid_47937_sp|P02786|TFR1_HUMAN	P02786	TFR1_HUMAN	-0.011672935118020256	-1.290364709607144	1.2670188393711035	0.561485687060485	-0.020789372529032627	0.9838867661319103	0.9999394394164971	1.0124024336347126	24.98204155086716	0.08614997344532915	0.2935131571928747	0.5653784244844423	-0.02064623376575535	0.9840039970314115	0.9999395271090271	False	False	False	False
psvid_27335_sp|Q8TF72|SHRM3_HUMAN	Q8TF72	SHRM3_HUMAN	0.014003458698285343	-1.5399831448729768	1.5679900622695475	0.6823702577875785	0.020521789363575415	0.9840941293079614	0.9999394394164971	1.2433009562662523	25.424445473792765	0.08307925630648033	0.2882347243246038	0.687551287289971	0.02036714781450109	0.9842201897392384	0.9999395271090271	False	False	False	False
psvid_41173_sp|P22033|MUTA_HUMAN	P22033	MUTA_HUMAN	0.005145992681405254	-0.5674258611294998	0.5777178464923103	0.2514217320721852	0.020467573105127593	0.9841361442721498	0.9999394394164971	0.394751597694398	25.024641306062946	0.08584404752395973	0.2929915485538102	0.2534092442650541	0.02030704403199588	0.9842667490510536	0.9999395271090271	False	False	False	False
psvid_76440_sp|P63000|RAC1_HUMAN	P63000	RAC1_HUMAN	-0.003032695354158399	-0.34442748518600086	0.33836209447768406	0.149909690475789	-0.020230148861845532	0.9843201371275965	0.9999394394164971	0.09517634165173082	23.943906254955177	0.09447703364953011	0.3073711659370965	0.14519154240043064	-0.0208875482966796	0.9838170649101933	0.9999395271090271	False	False	False	False
psvid_72529_sp|O60256|KPRB_HUMAN	O60256	KPRB_HUMAN	0.008668108960204535	-0.968038716845195	0.9853749347656041	0.42888123165030556	0.020210977586615872	0.984334994026271	0.9999394394164971	0.7514466263219394	23.749296079819374	0.09626582243610886	0.3102673402665979	0.4293889979925992	0.020187077453609873	0.9843596811844204	0.9999395271090271	False	False	False	False
psvid_68932_sp|Q00610|CLH1_HUMAN	Q00610	CLH1_HUMAN	-0.00492207653332688	-0.5829286129519683	0.5730844598853145	0.2538081527552929	-0.019392901606562894	0.9849689729890939	0.9999394394164971	0.41990704026993037	29.218320171718837	0.06329926667975704	0.251593455160815	0.2650266950497938	-0.01857200284070293	0.9856108229295499	0.9999395271090271	False	False	False	False
psvid_85833_sp|P61353|RL27_HUMAN	P61353	RL27_HUMAN	0.006736418003793432	-0.789215220685873	0.8026880566934599	0.34950991445545393	0.019273896748505565	0.9850611983477657	0.9999394394164971	0.6083250888225296	27.564628242628185	0.07076258332815491	0.26601237438915304	0.3566208501531057	0.01888957979013658	0.9853648037605235	0.9999395271090271	False	False	False	False
psvid_47551_sp|P11498|PYC_HUMAN	P11498	PYC_HUMAN	-0.009976060026813727	-1.2760752533717572	1.2561231333181297	0.5559561652346096	-0.0179439686986903	0.986091870242844	0.9999394394164971	1.0083881631577554	28.15582096395798	0.06793208151999174	0.26063783593329604	0.5632660588524276	-0.017711097393545233	0.9862777535995346	0.9999395271090271	False	False	False	False
psvid_28959_sp|Q12906|ILF3_HUMAN	Q12906	ILF3_HUMAN	-0.004683131168748744	-0.5998229540839174	0.5904566917464199	0.2613315413717171	-0.017920267657578592	0.9861102384064907	0.9999394394164971	0.41599288429531045	24.9662034503003	0.086264316240596	0.2937078756870438	0.26320630187067007	-0.017792625539223842	0.9862145944595652	0.9999395271090271	False	False	False	False
