feature	first_member_id	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance	prior_variance	prior_sd	notrend_se	notrend_t	notrend_p	notrend_q	hit_q05_trend	hit_q05_notrend	hit_q10_trend	hit_q10_notrend
sp|P08603|CFAH_HUMAN	psvid_25506_sp|P08603|CFAH_HUMAN	-0.2708393730807248	-0.5628024097453392	0.021123663583889618	0.12818666008712404	-2.1128514690736515	0.0651278132673146	1.0	0.1463608371244986	6.058894142257618	0.048687291799851956	0.22065196985264363	0.16832722527279154	-1.6090051543462551	0.14904925827618368	1.0	False	False	False	False
sp|Q14257|RCN2_HUMAN	psvid_77669_sp|Q14257|RCN2_HUMAN	-0.7509380337152768	-1.5627859315583197	0.06090986412776611	0.3564426227104839	-2.106757121258242	0.06576553405029449	1.0	0.4779878381910276	2.352191665759768	0.28954754057412424	0.538096218695248	0.31271864638431257	-2.401321578990268	0.04528327529970289	1.0	False	False	False	False
sp|Q14194|DPYL1_HUMAN	psvid_77888_sp|Q14194|DPYL1_HUMAN	-0.792481250360578	-1.6511549669903678	0.06619246626921182	0.3770015447736667	-2.1020636688275243	0.06626079100827933	1.0	0.5125371738613066	0.646240625180289	0.3140845002109612	0.5604324225193982	0.33056515781846463	-2.3973526296312886	0.0455558835825211	1.0	False	False	False	False
sp|P11215|ITAM_HUMAN	psvid_23094_sp|P11215|ITAM_HUMAN	0.9342413985415515	-0.08196827360283854	1.9504510706859417	0.4461678618929387	2.0939235618134453	0.06712833388771924	1.0	0.6690324969488447	1.1133613244510647	0.32971402598464106	0.5742073022738748	0.4138897341523409	2.2572229302930333	0.05632364790661404	1.0	False	False	False	False
sp|P46783|RS10_HUMAN	psvid_64450_sp|P46783|RS10_HUMAN	0.5657586014584484	-0.05103171264621298	1.1825489155631097	0.2708023975993506	2.08919347270877	0.06763749757074795	1.0	0.45262119094572	5.054656945173901	0.06618419659136159	0.25726289392635227	0.2997895178172784	1.8871860683377129	0.09854393286978892	1.0	False	False	False	False
sp|Q9BXR6|FHR5_HUMAN	psvid_81273_sp|Q9BXR6|FHR5_HUMAN	0.792481250360578	-0.07224344340583844	1.6572059441269946	0.37965823227174456	2.087354317641533	0.06783647950319846	1.0	0.5125371738613066	0.896240625180289	0.3236648610763993	0.5689155131268607	0.33056515781846463	2.3973526296312886	0.0455558835825211	1.0	False	False	False	False
sp|P19827|ITIH1_HUMAN	psvid_43385_sp|P19827|ITIH1_HUMAN	-0.3397751624809495	-0.7105493051858733	0.030998980223974237	0.1627887541620821	-2.0872152024865875	0.06785155370371859	1.0	0.20154525556363984	4.915283582350385	0.0701208101464536	0.2648033424004569	0.18647975488061538	-1.822048525849222	0.10865636283500116	1.0	False	False	False	False
sp|P62266|RS23_HUMAN	psvid_40300_sp|P62266|RS23_HUMAN	0.6001344823959323	-0.05788178309906955	1.2581507478909342	0.28890269234218285	2.0772893375639416	0.06893551095563004	1.0	0.45436048182710725	4.018235961265617	0.11228466668986284	0.33508904292719394	0.30067084505351893	1.9959849525453965	0.08364656223890286	1.0	False	False	False	False
sp|Q13724|MOGS_HUMAN	psvid_55562_sp|Q13724|MOGS_HUMAN	-0.24829842781426015	-0.5221724376366252	0.025575582008105002	0.1202446549565297	-2.064943576111752	0.07030713029523626	1.0	0.1233636914718192	6.140327012112666	0.0478622081201632	0.2187743314928952	0.16202834210902498	-1.5324382424846765	0.16669825640079575	1.0	False	False	False	False
sp|Q9H0V9|LMA2L_HUMAN	psvid_45737_sp|Q9H0V9|LMA2L_HUMAN	-0.7119992266387375	-1.498019274845873	0.07402082156839795	0.3451028797763035	-2.063150638152475	0.07050850752282321	1.0	0.4585250330451359	2.4789628874017873	0.2768403669531362	0.5261562191527686	0.30278428709814437	-2.351506524537551	0.048828141198149135	1.0	False	False	False	False
sp|Q9HBR0|S38AA_HUMAN	psvid_26541_sp|Q9HBR0|S38AA_HUMAN	-0.583355933431298	-1.2289064838068322	0.062194616944236225	0.2834296077866276	-2.058203932845512	0.07106699979592637	1.0	0.25931388091157714	2.348882639339619	0.28985911053528396	0.5383856522375796	0.20905961868760226	-2.7903807396827154	0.02525012283594978	1.0	False	False	False	False
sp|O15245|S22A1_HUMAN	psvid_56180_sp|O15245|S22A1_HUMAN	-0.6360801290559523	-1.3406422440527286	0.06848198594082378	0.3093386936138244	-2.0562578888046543	0.07128788069328533	1.0	0.3414603882648567	2.2947627134301056	0.2948039661582208	0.5429585307905391	0.24548271747303774	-2.5911401649927366	0.03401235219073326	1.0	False	False	False	False
