feature	first_member_id	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance	prior_variance	prior_sd	notrend_se	notrend_t	notrend_p	notrend_q	hit_q05_trend	hit_q05_notrend	hit_q10_trend	hit_q10_notrend
sp|P51809|VAMP7_HUMAN	psvid_61910_sp|P51809|VAMP7_HUMAN	-0.9635122044915256	-2.165506463064993	0.2384820540819419	0.5388226487341862	-1.7881805947746061	0.10429762022583072	1.0	0.8553176351415426	-13.249949988720864	0.3492895711948244	0.5910072513893754	0.5339485322866462	-1.8045038917239151	0.10629912991007218	1.0	False	False	False	False
sp|P18621|RL17_HUMAN	psvid_66069_sp|P18621|RL17_HUMAN	0.5073365439893296	-0.12899791129837823	1.1436709992770373	0.28525212515230286	1.7785548266062894	0.10593836142115019	1.0	0.4616073953373329	-9.77259330125033	0.08555134109316258	0.29249160858589185	0.3219816309278775	1.5756692160583867	0.15122897950543002	1.0	False	False	False	False
sp|P49773|HINT1_HUMAN	psvid_79904_sp|P49773|HINT1_HUMAN	0.5454484567833426	-0.14183212857575644	1.2327290421424417	0.3080899453432265	1.7704195317886398	0.1073434459117702	1.0	0.4926655994746087	-11.288389087393089	0.10876335968055564	0.3297929042301481	0.33770267699374856	1.6151736244407675	0.14240724225207804	1.0	False	False	False	False
sp|Q8WU67|ABHD3_HUMAN	psvid_41702_sp|Q8WU67|ABHD3_HUMAN	-0.9514649831647302	-2.15631363527243	0.2533836689429698	0.5401021988432442	-1.7616387883673055	0.10887912304350032	1.0	0.7640980949279065	-14.795049624982802	0.5827689718420235	0.7633930650995092	0.48312528899540685	-1.9693959410470352	0.08201300377259013	1.0	False	False	False	False
sp|P62273|RS29_HUMAN	psvid_103923_sp|P62273|RS29_HUMAN	0.624516556091157	-0.1757250139232549	1.4247581261055688	0.35872740598121106	1.7409223429220433	0.11258206395869876	1.0	0.5735487883255992	-11.922807929568823	0.14761410436758615	0.3842058099086818	0.3797627887250104	1.6444911787904921	0.13616455188498616	1.0	False	False	False	False
sp|Q5UCC4|EMC10_HUMAN	psvid_107450_sp|Q5UCC4|EMC10_HUMAN	-0.6683748484772325	-1.5258587928818077	0.18910909592734282	0.3843876681403224	-1.7388040873185333	0.1129670854551514	1.0	0.32139470653837815	-15.189833058394349	0.5902053620630047	0.7682482424730984	0.25545170969630304	-2.6164430422949145	0.029097504192976263	1.0	False	False	False	False
sp|P30049|ATPD_HUMAN	psvid_90404_sp|P30049|ATPD_HUMAN	0.5424809497992968	-0.15540961361889494	1.2403715132174886	0.31284612153960595	1.7340184597130106	0.11384135360468774	1.0	0.5092070806737209	-8.798302343010333	0.09831717555184696	0.3135556976867857	0.3461822217284717	1.5670387320605743	0.153220589966611	1.0	False	False	False	False
sp|O95445|APOM_HUMAN	psvid_92082_sp|O95445|APOM_HUMAN	0.7946264436540287	-0.23690986995948826	1.8261627572675456	0.4624108017174536	1.7184426503504746	0.11672959605966698	1.0	0.6525005507032133	-13.64987866233535	0.4305460241651706	0.6561600598673852	0.42200898693508593	1.882960951673428	0.0940000364952092	1.0	False	False	False	False
sp|Q9Y5C1|ANGL3_HUMAN	psvid_86071_sp|Q9Y5C1|ANGL3_HUMAN	-0.6576801858752348	-1.5176405541534335	0.20228018240296375	0.3854977843172148	-1.7060543863827997	0.11907406171083003	1.0	0.3652327426562842	-14.384714993884925	0.5483860346445653	0.7405309140370612	0.275296756318256	-2.388986323961353	0.04193234086884188	1.0	False	False	False	False
sp|Q02543|RL18A_HUMAN	psvid_66518_sp|Q02543|RL18A_HUMAN	0.46128647011636037	-0.14194282080184795	1.0645157610345688	0.27041194415715875	1.7058657359020675	0.11911009100364209	1.0	0.43125841436125867	-10.001147552484527	0.08531880713197527	0.2920938327523799	0.30690420822901027	1.5030307755576648	0.16873899604350812	1.0	False	False	False	False
sp|P63104|1433Z_HUMAN	psvid_19362_sp|P63104|1433Z_HUMAN	-0.2801569476757799	-0.6487208678579492	0.0884069725063894	0.16521758426375505	-1.6956848081529536	0.12106918216235245	1.0	0.07828686575059593	-11.674433804883305	0.12889910712765723	0.3590252179550306	0.17679184722796207	-1.5846711942238774	0.14917647876870274	1.0	False	False	False	False
